scenario_id,scenario_path,ego_id,rule,repeat,rule_semantics,num_steps,smoothing,initialization,seed,solver_feasible,encoded_compliant,monitor_compliant,success,specification_time,decomposition_time,model_setup_time,solver_setup_time,solve_time,core_total_time,validation_time,qp_solver_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,num_equalities,num_inequalities,num_auxiliary_variables,num_disjunctive_constraints,num_predicate_occurrences,ccp_iterations,ccp_converged,max_final_slack,solver_status,objective,robustness,fixed_other_id,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,phase_history,error
DEU_LocationALower-13_82_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_82_T-1.xml,17,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.002305158001036034,0.0016686550006852485,0.06515417700029502,0.06515417700029502,0.23720062200118264,0.30632861200319894,0.6395627399997466,0.019018173217773438,0.019018173217773438,211,0,694,168,526,1,0,357,1,True,0.0,optimal,186564.05707535121,0.010000000000446803,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 186564.05707535121, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 186564.05707535121, ""phase"": ""convex"", ""solver_time"": 0.019018173217773438, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_14_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_14_T-1.xml,13,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.001919778000228689,0.0014489640016108751,0.0661803550010518,0.0661803550010518,0.22081597999931546,0.2903650770022068,0.3023056430010911,0.012506961822509766,0.012506961822509766,211,0,694,168,526,1,0,357,1,True,0.0,optimal,287325.4353266144,0.01000000000316884,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 287325.4353266144, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 287325.4353266144, ""phase"": ""convex"", ""solver_time"": 0.012506961822509766, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_161_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_161_T-1.xml,21,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0018782819988700794,0.0013254690002213465,0.06478295299893944,0.06478295299893944,0.21155130800070765,0.2795380119987385,0.30072483500043745,0.011554956436157227,0.011554956436157227,211,0,694,168,526,1,0,357,1,True,0.0,optimal,49777.36915112579,0.010000005405367711,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 49777.3691511258, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 49777.36915112579, ""phase"": ""convex"", ""solver_time"": 0.011554956436157227, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_219_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_219_T-1.xml,12,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.004502268000578624,0.0015418240000144579,0.06318853500124533,0.06318853500124533,0.7710083999991184,0.8402410270009568,0.3791518539983372,0.012626886367797852,0.012626886367797852,211,0,694,168,526,1,0,357,1,True,0.0,optimal,157215.18047414525,0.01000000000068482,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 157215.18047414528, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 157215.18047414525, ""phase"": ""convex"", ""solver_time"": 0.012626886367797852, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_247_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_247_T-1.xml,16,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.002297233999343007,0.0014448740002990235,0.06517619000078412,0.06517619000078412,0.2972884439986956,0.36620674199912173,0.41931395499887003,0.024079084396362305,0.024079084396362305,211,0,694,168,526,1,0,357,1,True,0.0,optimal,104104.9063195122,0.010000000000473927,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 104104.90631951221, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 104104.9063195122, ""phase"": ""convex"", ""solver_time"": 0.024079084396362305, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_252_T-1.xml,12,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.004251406000548741,0.0028276900011405814,0.10581821400046465,0.10581821400046465,0.25289322400021774,0.3657905340023717,0.30996143400079745,0.015089035034179688,0.015089035034179688,211,0,694,168,526,1,0,357,1,True,0.0,optimal,171701.75111634238,0.010000000006904347,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 171701.75111634238, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 171701.75111634238, ""phase"": ""convex"", ""solver_time"": 0.015089035034179688, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_255_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_255_T-1.xml,11,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0032635839997965377,0.0013160830003471347,0.06450103000133822,0.06450103000133822,0.25629067800036864,0.32537137500185054,0.3723408580008254,0.012207984924316406,0.012207984924316406,211,0,694,168,526,1,0,357,1,True,0.0,optimal,267241.6459679869,0.010000000009462648,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 267241.64596798684, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 267241.6459679869, ""phase"": ""convex"", ""solver_time"": 0.012207984924316406, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_39_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_39_T-1.xml,15,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0022116470008768374,0.0015233769991027657,0.06883554700107197,0.06883554700107197,0.23132554400035588,0.30389611500140745,0.32238340900039475,0.012599945068359375,0.012599945068359375,211,0,694,168,526,1,0,357,1,True,0.0,optimal,181805.32647064116,0.010000000001129739,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 181805.32647064113, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 181805.32647064116, ""phase"": ""convex"", ""solver_time"": 0.012599945068359375, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-14_96_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_96_T-1.xml,15,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0019344190004630946,0.0012920910012326203,0.7041618450002716,0.7041618450002716,0.2955864499999734,1.0029748050019407,0.3136305510015518,0.014322996139526367,0.014322996139526367,211,0,694,168,526,1,0,357,1,True,0.0,optimal,63617.44814158034,0.010000000001837001,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 63617.448141580346, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 63617.44814158034, ""phase"": ""convex"", ""solver_time"": 0.014322996139526367, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-25_155_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-25_155_T-1.xml,15,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.004496146000747103,0.0027387400004954543,0.06453891700039094,0.06453891700039094,0.2243727469995065,0.29614655000114,0.411163442000543,0.012079000473022461,0.012079000473022461,211,0,694,168,526,1,0,357,1,True,0.0,optimal,150176.77604542486,0.010000000001207912,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 150176.77604542486, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 150176.77604542486, ""phase"": ""convex"", ""solver_time"": 0.012079000473022461, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
