scenario_id,ego_id,rule,repairability,model,TV,TC,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_14380_T-399,10027,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,-inf,6.03199005126953E-05,0.0416977405548096,0,0.0417580604553223
DEU_AachenBendplatz-1_172680_T-2699,10198,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",1,-inf,9.17911529541016E-05,0.045729398727417,0,0.0458211898803711
DEU_AachenBendplatz-1_134700_T-4719,10328,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,1,6.07967376708984E-05,0.0232419967651367,0.0249006748199463,0.0482034683227539
DEU_AachenBendplatz-1_143940_T-3959,10285,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,4,6.29425048828125E-05,0.0250489711761475,0.0234525203704834,0.0485644340515137
DEU_AachenBendplatz-1_151500_T-1519,10105,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,1,6.05583190917969E-05,0.0247824192047119,0.0239436626434326,0.0487866401672363
DEU_AachenBendplatz-1_163380_T-3399,10246,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",1,-inf,0.000100851058959961,0.0496993064880371,0,0.0498001575469971
DEU_AachenBendplatz-1_121500_T-1519,10086,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",3,0,6.17504119873047E-05,0.0261802673339844,0.0238418579101562,0.0500838756561279
DEU_AachenFrankenburg-1_291900_T-1919,10191,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",2,-inf,9.39369201660156E-05,0.0500626564025879,0,0.0501565933227539
DEU_AachenBendplatz-1_125460_T-5479,10382,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",8,3,6.07967376708984E-05,0.0270497798919678,0.0230545997619629,0.0501651763916016
DEU_AachenBendplatz-1_11460_T-479,10041,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,8,6.34193420410156E-05,0.0291006565093994,0.0213756561279297,0.0505397319793701
DEU_AachenBendplatz-1_144780_T-4799,10359,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",1,-inf,9.77516174316406E-05,0.0504693984985352,0,0.0505671501159668
DEU_AachenBendplatz-1_13380_T-399,10017,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",11,4,6.46114349365234E-05,0.0290200710296631,0.0217182636260986,0.0508029460906982
DEU_AachenBendplatz-1_84500_T-4519,10341,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",9,3,6.07967376708984E-05,0.0284438133239746,0.0223140716552734,0.0508186817169189
DEU_AachenBendplatz-1_152560_T-2579,10167,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",4,1,5.81741333007812E-05,0.0270659923553467,0.0251963138580322,0.0523204803466797
DEU_AachenBendplatz-1_171160_T-1179,10089,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",17,15,6.31809234619141E-05,0.0334789752960205,0.0187993049621582,0.0523414611816406
