scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_13720_T-739,10057,R_IN4,bingo,"{'~h', '~n', '~j'}",3,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.3603439331054688e-05,0.0765388011932373,0.05806851387023926,0.15894222259521484
DEU_AachenFrankenburg-1_2120_T-39,10023,R_IN4,bingo,"{'~n', '~j'}",3,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.288818359375e-05,0.06926178932189941,0.07578682899475098,0.1699817180633545
DEU_AachenBendplatz-1_83000_T-3019,10226,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~d', 'c', '~j', '~e', '~i', '~a', '~h', '~g', '~f', '~m', '~k', 'n', 'o', '~b'}",4,-inf,[<Maneuver.KICKDOWN: 'kick-down'>],9.965896606445312e-05,0.32631754875183105,0,0.3264172077178955
DEU_AachenFrankenburg-1_232260_T-2279,10208,R_IN4,bingo,"{'~f', '~j', 'n', '~o'}",5,2,"[<Maneuver.KICKDOWN: 'kick-down'>, <Maneuver.STEERLEFT: 'steer to the left'>, <Maneuver.STEERRIGHT: 'steer to the right'>]",4.00543212890625e-05,0.31319737434387207,0.02943134307861328,0.3697481155395508
DEU_AachenBendplatz-1_91300_T-1319,10079,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_74520_T-4539,10173,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 198.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_92340_T-2359,10140,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 198.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_73360_T-3379,10133,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenFrankenburg-1_27420_T-439,10067,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_13940_T-959,10069,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_93240_T-3259,10191,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_84260_T-4279,10324,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_1780_T-99,10004,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_11480_T-499,10039,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_141560_T-1579,10098,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenFrankenburg-1_264440_T-4459,10391,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_1740_T-59,10003,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_15160_T-179,10016,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_152620_T-2639,10164,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 198.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_8740_T-759,10051,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_8340_T-359,10030,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 198.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_93620_T-3639,10217,R_IN4,"initialization fails with CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 39.38 GiB of which 196.25 MiB is free. Process 2131618 has 1.24 GiB memory in use. Process 465571 has 514.00 MiB memory in use. Including non-PyTorch memory, this process has 37.42 GiB memory in use. Of the allocated memory 35.36 GiB is allocated by PyTorch, and 1.53 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_AachenBendplatz-1_121860_T-1879,10102,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nr of scenarios,11,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,11,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_155320_T-5339,10335,R_IN1,initial feasibility
DEU_AachenBendplatz-1_75140_T-5159,10203,R_IN1,bingo,"{'~e', '~a', 'b'}",1,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.839897155761719e-05,0.02076411247253418,0.030548095703125,0.07549166679382324
DEU_AachenBendplatz-1_171600_T-1619,10125,R_IN1,bingo,"{'~e', '~a', 'b'}",2,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.553794860839844e-05,0.037238359451293945,0.03743791580200195,0.0974123477935791
DEU_AachenBendplatz-1_124700_T-4719,10320,R_IN1,bingo,"{'~e', '~a', 'b'}",2,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.743171691894531e-05,0.03645205497741699,0.029209375381469727,0.08739805221557617
DEU_AachenBendplatz-1_12700_T-719,10035,R_IN1,bingo,"{'~e', '~a', 'b'}",4,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.600120544433594e-05,0.056122779846191406,0.042453765869140625,0.12367868423461914
DEU_AachenFrankenburg-1_184060_T-4079,10290,R_IN4,bingo,"{'~d', '~n', '~j'}",1,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.2172927856445312e-05,0.041019439697265625,0.04010176658630371,0.1061549186706543
DEU_AachenBendplatz-1_162800_T-2819,10214,R_IN1,bingo,"{'~e', '~a', 'b'}",4,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.6716461181640625e-05,0.059951066970825195,0.044995784759521484,0.12956833839416504
DEU_AachenBendplatz-1_16640_T-659,10046,R_IN4,bingo,"{'~i', '~k', '~g', '~n', '~j'}",2,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0742416381835938e-05,0.11457967758178711,0.05184650421142578,0.19023394584655762
DEU_AachenBendplatz-1_134900_T-4919,10351,R_IN1,bingo,"{'~e', '~a', 'b'}",5,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.1948089599609375e-05,0.0648813247680664,0.05192399024963379,0.14094114303588867
DEU_AachenBendplatz-1_145000_T-5019,10367,R_IN4,bingo,"{'~n', '~e', '~j'}",6,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",1.8358230590820312e-05,0.11658835411071777,0.050409555435180664,0.18962526321411133
Nr of scenarios,10,Nr of infeasible trajectories,1,0.1,Nr of repairable trajectories,9,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_172260_T-2279,10176,R_IN1,bingo,"{'~e', '~a', 'b'}",4,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.647804260253906e-05,0.059851646423339844,0.048454999923706055,0.14224839210510254
DEU_AachenBendplatz-1_102160_T-2179,10126,R_IN4,bingo,"{'~e', '~g', '~d', '~h', '~k', '~i', '~j', '~n'}",7,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.CONSTANT: 'constant velocity'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.4557113647460938e-05,0.19180536270141602,0.05694413185119629,0.2735168933868408
DEU_AachenBendplatz-1_165100_T-5119,10371,R_IN4,bingo,"{'~e', '~f', '~n', '~j', '~d'}",11,0,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0503997802734375e-05,0.18421268463134766,0.0398714542388916,0.2446272373199463
DEU_AachenBendplatz-1_121080_T-1099,10056,R_IN1,bingo,"{'~a', 'b'}",2,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.4318695068359375e-05,0.01831364631652832,0.027297496795654297,0.06874585151672363
DEU_AachenBendplatz-1_123940_T-3959,10258,R_IN1,bingo,"{'~e', '~a', 'b'}",4,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.814697265625e-05,0.030823945999145508,0.040014028549194336,0.09409117698669434
DEU_AachenBendplatz-1_152840_T-2859,10184,R_IN1,bingo,"{'~e', '~a', 'b'}",3,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.7670135498046875e-05,0.03635239601135254,0.03402972221374512,0.09104514122009277
DEU_AachenBendplatz-1_85160_T-5179,10405,R_IN1,bingo,"{'~e', '~a', 'b'}",3,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.170967102050781e-05,0.036238908767700195,0.03359270095825195,0.08974194526672363
DEU_AachenBendplatz-1_141540_T-1559,10095,R_IN1,bingo,"{'~e', '~a', 'b'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.314018249511719e-05,0.050332069396972656,0.029722213745117188,0.10267758369445801
DEU_AachenBendplatz-1_91260_T-1279,10075,R_IN1,bingo,"{'~e', '~a', 'b'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.361701965332031e-05,0.0636453628540039,0.04424023628234863,0.13124871253967285
DEU_AachenBendplatz-1_91280_T-1299,10079,R_IN1,bingo,"{'~e', '~a', 'b'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.457069396972656e-05,0.05329132080078125,0.03995680809020996,0.11710476875305176
DEU_AachenBendplatz-1_85140_T-5159,10407,R_IN1,bingo,"{'~e', '~a', 'b'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4809112548828125e-05,0.05110430717468262,0.04340767860412598,0.12010455131530762
DEU_AachenBendplatz-1_13540_T-559,10040,R_IN1,bingo,"{'~a', 'b'}",5,1,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.574920654296875e-05,0.052130937576293945,0.04661917686462402,0.12213134765625
DEU_AachenBendplatz-1_154520_T-4539,10285,R_IN1,bingo,"{'~e', '~a', 'b'}",4,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.743171691894531e-05,0.04192829132080078,0.03249216079711914,0.0966646671295166
DEU_AachenBendplatz-1_93520_T-3539,10208,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~e', '~a', 'd', '~b'}",6,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.76837158203125e-05,0.06558847427368164,0.021426916122436523,0.08706307411193848
DEU_AachenBendplatz-1_143020_T-3039,10228,R_IN1,bingo,"{'~e', '~a', 'b'}",4,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.2901763916015625e-05,0.041641950607299805,0.026145458221435547,0.08777427673339844
DEU_AachenBendplatz-1_132600_T-2619,10185,R_IN1,bingo,"{'~e', '~a', 'b'}",7,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.314018249511719e-05,0.05969595909118652,0.04971194267272949,0.1323554515838623
DEU_AachenBendplatz-1_11500_T-519,10043,R_IN1,bingo,"{'~e', '~a', 'b'}",6,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4332275390625e-05,0.06388640403747559,0.04268360137939453,0.13129782676696777
DEU_AachenBendplatz-1_124040_T-4059,10264,R_IN1,bingo,"{'~e', '~a', 'b'}",6,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",6.747245788574219e-05,0.0667414665222168,0.055021047592163086,0.14407992362976074
DEU_AachenBendplatz-1_113780_T-3799,10256,R_IN1,bingo,"{'~e', '~a', 'b'}",7,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.7670135498046875e-05,0.06571102142333984,0.04637646675109863,0.13527393341064453
DEU_AachenBendplatz-1_16700_T-719,10046,R_IN4,initialization fails with x and/or y coordinate outside of projection domain,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nr of scenarios,18,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,18,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_122140_T-2159,10119,R_IN4,bingo,"{'~d', '~n', '~e', '~j', '~f'}",9,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0742416381835938e-05,0.14579534530639648,0.04215359687805176,0.21130633354187012
DEU_AachenBendplatz-1_172740_T-2759,10202,R_IN4,bingo,"{'~i', '~j', '~n'}",4,2,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.0742416381835938e-05,0.0972905158996582,0.03339505195617676,0.1495954990386963
DEU_AachenBendplatz-1_1240_T-59,10007,R_IN1,bingo,"{'b', '~a', '~e'}",4,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.600120544433594e-05,0.04767751693725586,0.02625751495361328,0.09253096580505371
DEU_AachenBendplatz-1_103440_T-3459,10202,R_IN1,bingo,"{'b', '~a'}",5,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",7.390975952148438e-05,0.04888343811035156,0.027214765548706055,0.09396648406982422
DEU_AachenBendplatz-1_71760_T-1779,10074,R_IN1,bingo,"{'b', '~a', '~e'}",4,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.00543212890625e-05,0.02743816375732422,0.026331424713134766,0.07201647758483887
DEU_AachenBendplatz-1_73920_T-3939,10153,R_IN1,bingo,"{'b', '~a', '~e'}",6,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.124641418457031e-05,0.04644155502319336,0.032865047454833984,0.10056352615356445
DEU_AachenBendplatz-1_161380_T-1399,10106,R_IN1,bingo,"{'b', '~a', '~e'}",4,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4809112548828125e-05,0.0354914665222168,0.030460357666015625,0.08511567115783691
DEU_AachenBendplatz-1_10700_T-719,10051,R_IN1,bingo,"{'b', '~a', '~e'}",7,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.839897155761719e-05,0.06580877304077148,0.030808210372924805,0.11599373817443848
DEU_AachenBendplatz-1_83540_T-3559,10269,R_IN1,bingo,"{'b', '~a', '~e'}",11,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.552436828613281e-05,0.07588768005371094,0.03732442855834961,0.13265752792358398
DEU_AachenBendplatz-1_113760_T-3779,10254,R_IN1,bingo,"{'b', '~a', '~e'}",7,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.457069396972656e-05,0.0630040168762207,0.04081988334655762,0.12499547004699707
DEU_AachenBendplatz-1_152840_T-2859,10184,R_IN4,bingo,"{'~d', '~n', '~e', '~j', '~f'}",6,3,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.3603439331054688e-05,0.11342048645019531,0.04565238952636719,0.17870497703552246
DEU_AachenBendplatz-1_93760_T-3779,10229,R_IN1,bingo,"{'b', '~a', '~e'}",5,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.552436828613281e-05,0.046613216400146484,0.02641606330871582,0.09078621864318848
DEU_AachenBendplatz-1_15220_T-239,10018,R_IN1,initial feasibility
DEU_AachenBendplatz-1_141960_T-1979,10140,R_IN1,error/failed with 'float' object has no attribute 'dtype',"{'~b', '~a', '~e', 'd'}",8,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",4.7206878662109375e-05,0.05986309051513672,0.020378828048706055,0.08028912544250488
DEU_AachenBendplatz-1_81000_T-1019,10078,R_IN1,bingo,"{'b', '~a', '~e'}",8,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.7670135498046875e-05,0.10660624504089355,0.0330815315246582,0.15835356712341309
Nr of scenarios,14,Nr of infeasible trajectories,1,0.0714,Nr of repairable trajectories,13,1.0
scenario_id,ego_id,rule,repairability,model,TV,TC,maneuvers,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_113840_T-3859,10258,R_IN1,initial feasibility
DEU_AachenBendplatz-1_122260_T-2279,10128,R_IN1,bingo,"{'~e', '~a', 'b'}",10,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4809112548828125e-05,0.0623319149017334,0.03125882148742676,0.11472463607788086
DEU_AachenBendplatz-1_163720_T-3739,10270,R_IN1,bingo,"{'~a', 'b'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.7894973754882812e-05,0.059583187103271484,0.029833078384399414,0.1100313663482666
DEU_AachenBendplatz-1_13840_T-859,10063,R_IN1,bingo,"{'~e', '~a', 'b'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.838539123535156e-05,0.06162118911743164,0.058448076248168945,0.13930988311767578
DEU_AachenBendplatz-1_81940_T-1959,10157,R_IN1,bingo,"{'~e', '~a', 'b'}",7,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.62396240234375e-05,0.053690433502197266,0.0367281436920166,0.11072921752929688
DEU_AachenBendplatz-1_163680_T-3699,10267,R_IN4,bingo,"{'~e', '~j', '~f', '~n'}",12,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",0.0001468658447265625,0.20072102546691895,0.034883975982666016,0.2534480094909668
DEU_AachenFrankenburg-1_225620_T-5639,10507,R_IN4,bingo,"{'~d', '~j', '~n'}",11,4,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.1457672119140625e-05,0.1479945182800293,0.0443110466003418,0.21210265159606934
DEU_AachenBendplatz-1_171180_T-1199,10090,R_IN1,bingo,"{'~a', 'b'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.5272369384765625e-05,0.05292940139770508,0.04283905029296875,0.11351490020751953
DEU_AachenBendplatz-1_171380_T-1399,10107,R_IN1,bingo,"{'~e', '~a', 'b'}",8,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.4332275390625e-05,0.05658912658691406,0.025198936462402344,0.09800267219543457
DEU_AachenBendplatz-1_14360_T-379,10028,R_IN1,bingo,"{'~e', '~a', 'b'}",9,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.504753112792969e-05,0.07054328918457031,0.03525090217590332,0.1254725456237793
DEU_AachenBendplatz-1_132180_T-2199,10158,R_IN1,bingo,"{'~e', '~a', 'b'}",9,6,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",3.361701965332031e-05,0.06917190551757812,0.02580714225769043,0.11115074157714844
DEU_AachenBendplatz-1_151880_T-1899,10123,R_IN4,bingo,"{'~e', '~j', '~f', '~n'}",10,5,"[<Maneuver.BRAKE: 'brake'>, <Maneuver.KICKDOWN: 'kick-down'>]",2.2649765014648438e-05,0.15822196006774902,0.03620195388793945,0.21188569068908691
