scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-31_154_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_154_T-1.xml,9,R_G1_R_G3,0,15,rule_filtered,True,False,False,False,0.8796912230027374,11.201888256997336,11.201888256997336,,6,,,5071,0,paper_example
DEU_LocationALower-31_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_239_T-1.xml,16,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.022483489003207,0.15586088999771164,0.15586088999771164,0.3286651449998317,15,inf,,1,0,paper_example
DEU_LocationALower-31_24_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_24_T-1.xml,13,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.0158248199986701,12.705530768002063,12.705530768002063,,6,,,3905,0,paper_example
DEU_LocationALower-31_31_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_31_T-1.xml,15,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.9965457819998846,0.15867648700077552,0.15867648700077552,0.3488626679973095,13,inf,,1,0,paper_example
DEU_LocationALower-31_47_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_47_T-1.xml,13,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.038225969998166,0.29327323300094577,0.29327323300094577,0.34870127199974377,12,inf,,28,0,paper_example
DEU_LocationALower-32_117_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_117_T-1.xml,17,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.0299151780018292,0.3398704129976977,0.3398704129976977,0.3881993459981459,15,inf,,40,0,paper_example
DEU_LocationALower-32_136_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_136_T-1.xml,16,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.0677806130006502,13.711055003001093,13.711055003001093,,15,,,4563,0,paper_example
DEU_LocationALower-32_186_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_186_T-1.xml,12,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.0069751270020788,0.2746531440025137,0.2746531440025137,0.3671851639992383,11,inf,,31,0,paper_example
DEU_LocationALower-32_70_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_70_T-1.xml,14,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.9940244270001131,0.16096438499880605,0.16096438499880605,0.3716598869978043,12,inf,,1,0,paper_example
DEU_LocationALower-32_84_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_84_T-1.xml,13,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.9974774410002283,0.15221858600125415,0.15221858600125415,0.36200434399870574,10,inf,,1,0,paper_example
DEU_LocationALower-33_142_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_142_T-1.xml,10,R_G1_R_G3,0,15,rule_filtered,True,True,True,True,1.0011099690018455,0.1450188929993601,0.1450188929993601,0.3774314499969478,8,inf,,9,0,paper_example
DEU_LocationALower-33_16_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_16_T-1.xml,12,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.0150114269999904,16.681946034001157,16.681946034001157,,10,,,4496,0,paper_example
DEU_LocationALower-33_219_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_219_T-1.xml,8,R_G1_R_G3,0,17,rule_filtered,True,True,True,True,1.609278389998508,0.329658680002467,0.329658680002467,0.45063925799695426,7,inf,,19,0,paper_example
DEU_LocationALower-33_228_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_228_T-1.xml,14,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3262073080004484,0.2107256250019418,0.2107256250019418,0.41257976300039445,13,inf,,1,0,paper_example
DEU_LocationALower-33_233_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_233_T-1.xml,14,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.2839010649986449,0.20289068000056432,0.20289068000056432,0.4735997509997105,11,inf,,1,0,paper_example
