scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-31_258_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_258_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.3007747770025162,0.24825343499833252,0.24825343499833252,0.28572630700000445,,inf,,1,0,paper_batch
DEU_LocationALower-31_31_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_31_T-1.xml,15,R_G3,0,20,rule_filtered,True,True,True,True,1.2388233199999377,0.2637006859986286,0.2637006859986286,0.3885268480007653,,inf,,1,0,paper_batch
DEU_LocationALower-31_47_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_47_T-1.xml,13,R_G3,0,20,rule_filtered,True,True,True,True,1.4276095240020368,0.30199714400077937,0.30199714400077937,0.3305949999994482,,inf,,1,0,paper_batch
DEU_LocationALower-32_117_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_117_T-1.xml,17,R_G3,0,20,rule_filtered,True,True,True,True,1.2098780999986047,0.15071857200018712,0.15071857200018712,0.4657105730002513,,inf,,1,0,paper_batch
DEU_LocationALower-32_136_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_136_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.1627101190024405,0.25393193399941083,0.25393193399941083,0.3845062489999691,,inf,,1,0,paper_batch
DEU_LocationALower-32_186_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_186_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.3056543820021034,0.35867908699947293,0.35867908699947293,0.31096894900110783,,inf,,31,0,paper_batch
DEU_LocationALower-32_70_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_70_T-1.xml,14,R_G3,0,20,rule_filtered,True,True,True,True,1.214901715000451,0.2727578439989884,0.2727578439989884,0.3097543730000325,,inf,,1,0,paper_batch
DEU_LocationALower-32_84_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_84_T-1.xml,13,R_G3,0,20,rule_filtered,True,True,True,True,1.2799699509996572,0.2735461199990823,0.2735461199990823,0.32098647999737295,,inf,,1,0,paper_batch
DEU_LocationALower-33_120_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_120_T-1.xml,9,R_G3,0,20,rule_filtered,True,True,True,True,1.309054940000351,0.2838715379984933,0.2838715379984933,0.34056398699976853,,inf,,1,0,paper_batch
DEU_LocationALower-33_124_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_124_T-1.xml,21,R_G3,0,20,rule_filtered,True,True,True,True,1.357793604998733,0.2893806210013281,0.2893806210013281,0.5824760130017239,,inf,,1,0,paper_batch
