scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_AachenFrankenburg-1_211520_T-1539,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211520_T-1539.xml,10159,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.95002582899906,0.1315285529999528,0.1315285529999528,0.23841282499779481,10163,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_2120_T-39,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN3_hand_draft,0,19,rule_filtered,False,False,False,False,4.952356131001579,0.645948588000465,0.645948588000465,,10000,,,0,0,paper_batch
DEU_AachenFrankenburg-1_215560_T-5579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_215560_T-5579.xml,10491,R_IN3_hand_draft,0,15,rule_filtered,True,True,True,True,4.95404339200104,0.14860834000137402,0.14860834000137402,0.41342525700019905,10488,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,10286,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.451486493002449,0.13753104499846813,0.13753104499846813,0.2376081360016542,10301,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,10294,R_IN3_hand_draft,0,19,rule_filtered,False,False,False,False,4.49786036200021,,,,10301,,"Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/benchmark.py"", line 564, in evaluate
    optimal = planner.plan()
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 652, in plan
    self.x_0_cl = self._compute_initial_states(self.x_0)
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 555, in _compute_initial_states
    raise Exception(""Initial state or reference incorrect! Curvilinear velocity is negative which indicates""
Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
",,0,paper_batch
DEU_AachenFrankenburg-1_233380_T-3399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233380_T-3399.xml,10319,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.907633822000207,0.1626340109978628,0.1626340109978628,0.4652462599988212,10320,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_233960_T-3979,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233960_T-3979.xml,10382,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.510533088996453,1.7684595290011202,1.7684595290011202,0.25667620599779184,10381,inf,,227,0,paper_batch
DEU_AachenFrankenburg-1_243980_T-3999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_243980_T-3999.xml,10377,R_IN3_hand_draft,0,19,rule_filtered,False,False,False,False,4.809159770000406,0.8670739440021862,0.8670739440021862,,10380,,,0,0,paper_batch
DEU_AachenFrankenburg-1_25120_T-139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_25120_T-139.xml,10031,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.737047652000911,0.15922839300037595,0.15922839300037595,0.26597947900154395,10035,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_253060_T-3079,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_253060_T-3079.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.554684564998752,1.3968761370015272,1.3968761370015272,,10265,,,87,0,paper_batch
DEU_AachenFrankenburg-1_255300_T-5319,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_255300_T-5319.xml,10465,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.691868800997327,1.661386741001479,1.661386741001479,,10464,,,100,0,paper_batch
DEU_AachenFrankenburg-1_255460_T-5479,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_255460_T-5479.xml,10478,R_IN3_hand_draft,0,19,rule_filtered,False,False,False,False,4.987511624000035,0.6303739430004498,0.6303739430004498,,10470,,,0,0,paper_batch
DEU_AachenFrankenburg-1_26540_T-559,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_26540_T-559.xml,10060,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,5.2908048940007575,0.3937059079980827,0.3937059079980827,0.2921540589995857,10066,inf,,26,0,paper_batch
DEU_AachenFrankenburg-1_281720_T-1739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_281720_T-1739.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.936464160000469,0.19199110100089456,0.19199110100089456,0.2819856370006164,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281820_T-1839,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_281820_T-1839.xml,10173,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.746219729000586,0.5532557279984758,0.5532557279984758,0.300301308001508,10170,inf,,52,0,paper_batch
DEU_AachenFrankenburg-1_201920_T-1939_in3_safe_variant_00,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_201920_T-1939_in3_safe_variant_00.xml,10185,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.800355425999442,3.2877443990000756,3.2877443990000756,0.28108509599769604,10183,inf,,564,0,paper_batch
DEU_AachenFrankenburg-1_201920_T-1939_in3_safe_variant_01,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_201920_T-1939_in3_safe_variant_01.xml,10185,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.736520427999494,11.235695700001088,11.235695700001088,,10183,,,2055,0,paper_batch
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_04,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_04.xml,10381,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,5.123963943999115,5.5608516370011785,5.5608516370011785,0.309300474000338,10379,inf,,800,0,paper_batch
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_06,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_06.xml,10184,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.820004007000534,3.0422226609989593,3.0422226609989593,,10176,,,292,0,paper_batch
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_07,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_07.xml,10184,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.916985986001237,2.648338833001617,2.648338833001617,,10176,,,273,0,paper_batch
DEU_TestIntersectionInteract-3_1_T-1_in3_variant_00,scenarios/experiment_scenarios/variants/in3/DEU_TestIntersectionInteract-3_1_T-1_in3_variant_00.xml,30,R_IN3_hand_draft,0,50,rule_filtered,True,True,True,True,4.994156587999896,0.2738599659969623,0.2738599659969623,0.4197396480012685,31,inf,,1,0,paper_batch
DEU_TestIntersectionInteract-3_1_T-1_in3_variant_01,scenarios/experiment_scenarios/variants/in3/DEU_TestIntersectionInteract-3_1_T-1_in3_variant_01.xml,30,R_IN3_hand_draft,0,50,rule_filtered,True,True,True,True,5.2998433579996345,0.6527694140022504,0.6527694140022504,0.4362317980012449,31,inf,,26,0,paper_batch
DEU_TestIntersectionInteract-3_1_T-1_in3_variant_02,scenarios/experiment_scenarios/variants/in3/DEU_TestIntersectionInteract-3_1_T-1_in3_variant_02.xml,30,R_IN3_hand_draft,0,50,rule_filtered,True,True,True,True,5.093330376999802,0.586070599998493,0.586070599998493,0.42921642000146676,31,inf,,26,0,paper_batch
DEU_AachenFrankenburg-1_294020_T-4039_in3_safe_variant_29,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_294020_T-4039_in3_safe_variant_29.xml,10394,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.533579471000849,0.6102840890016523,0.6102840890016523,0.32624746700093965,10389,inf,,78,0,paper_batch
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_32,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_32.xml,10066,R_IN3_hand_draft,0,19,rule_filtered,False,False,False,False,4.516826512000989,0.6602385830010462,0.6602385830010462,,10060,,,0,0,paper_batch
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_35,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_35.xml,10131,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.318454874999588,0.4878391370002646,0.4878391370002646,0.3373589439979696,10128,inf,,51,0,paper_batch
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_40,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_40.xml,10066,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.927251747001719,2.486177262999263,2.486177262999263,,10060,,,227,0,paper_batch
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_43,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_43.xml,10131,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.4620503969999845,0.49836526600120123,0.49836526600120123,0.33257165100076236,10128,inf,,53,0,paper_batch
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47.xml,10381,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.6236881720033125,5.185986063999735,5.185986063999735,0.35095242700117524,10379,inf,,803,0,paper_batch
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48.xml,10184,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.402514233999682,2.545510439998907,2.545510439998907,,10176,,,268,0,paper_batch
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50.xml,10066,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.109153794001031,2.524591060999228,2.524591060999228,,10060,,,208,0,paper_batch
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53.xml,10131,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.647326526999677,0.5212441109979409,0.5212441109979409,0.34660407199771726,10128,inf,,52,0,paper_batch
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57.xml,10381,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.024984447998577,5.343514189000416,5.343514189000416,,10379,,,780,0,paper_batch
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58.xml,10184,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.844003034999332,2.9309087989968248,2.9309087989968248,,10176,,,288,0,paper_batch
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60.xml,10066,R_IN3_hand_draft,0,19,rule_filtered,False,False,False,False,4.98261354600254,0.6998558539999067,0.6998558539999067,,10060,,,0,0,paper_batch
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63,scenarios/experiment_scenarios/variants/in3/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63.xml,10131,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.407364268998208,0.5195633609982906,0.5195633609982906,0.3674772230006056,10128,inf,,51,0,paper_batch
DEU_AachenFrankenburg-1_223121_T-3140,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223121_T-3140.xml,10286,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.6595507160018315,0.23999604199707392,0.23999604199707392,0.3782875079996302,10301,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_223122_T-3141,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223122_T-3141.xml,10286,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.801023001000431,0.2198166210000636,0.2198166210000636,0.38310312700195936,10301,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_223124_T-3143,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223124_T-3143.xml,10286,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.910399992000748,0.21817283500058693,0.21817283500058693,0.38638376599919866,10301,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_223123_T-3142,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223123_T-3142.xml,10286,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.97569785000087,0.2618858099995123,0.2618858099995123,0.3892044940002961,10301,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_253058_T-3077,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253058_T-3077.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.8447134620000725,1.7415241039998364,1.7415241039998364,,10265,,,94,0,paper_batch
DEU_AachenFrankenburg-1_223125_T-3144,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_223125_T-3144.xml,10286,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.929111010002089,0.2343817399996624,0.2343817399996624,0.401755333001347,10301,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_253059_T-3078,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253059_T-3078.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.18255070700252,1.8328880410008423,1.8328880410008423,,10265,,,94,0,paper_batch
DEU_AachenFrankenburg-1_253061_T-3080,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253061_T-3080.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.348847615998238,1.6475336430012248,1.6475336430012248,,10265,,,73,0,paper_batch
DEU_AachenFrankenburg-1_253062_T-3081,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253062_T-3081.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.17318531699857,1.3876587740014656,1.3876587740014656,,10265,,,46,0,paper_batch
DEU_AachenFrankenburg-1_253063_T-3082,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253063_T-3082.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.146765891000541,1.335030728001584,1.335030728001584,,10265,,,35,0,paper_batch
DEU_AachenFrankenburg-1_253064_T-3083,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253064_T-3083.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,4.893318836002436,1.3640488310011278,1.3640488310011278,,10265,,,41,0,paper_batch
DEU_AachenFrankenburg-1_253065_T-3084,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_253065_T-3084.xml,10269,R_IN3_hand_draft,0,19,rule_filtered,True,False,False,False,5.262387169001158,1.3563645020003605,1.3563645020003605,,10265,,,43,0,paper_batch
DEU_AachenFrankenburg-1_281717_T-1736,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281717_T-1736.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.843384509000316,0.24975717699999223,0.24975717699999223,0.42017225100062205,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281718_T-1737,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281718_T-1737.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.869030634999945,0.259354963000078,0.259354963000078,0.4336957949999487,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281719_T-1738,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281719_T-1738.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,5.286843754998699,0.29165942699910374,0.29165942699910374,0.4485498389985878,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281721_T-1740,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281721_T-1740.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.975267781999719,0.26429544300117414,0.26429544300117414,0.4187034440001298,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281722_T-1741,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281722_T-1741.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.840034783999727,0.2686140580008214,0.2686140580008214,0.42002242099988507,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281723_T-1742,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281723_T-1742.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.8694194559975585,0.2597994989992003,0.2597994989992003,0.4395265899984224,10162,inf,,1,0,paper_batch
DEU_AachenFrankenburg-1_281724_T-1743,scenarios/experiment_scenarios/generated_sampling/in3/DEU_AachenFrankenburg-1_281724_T-1743.xml,10161,R_IN3_hand_draft,0,19,rule_filtered,True,True,True,True,4.943862791998981,0.28032371700101066,0.28032371700101066,0.4420627119980054,10162,inf,,1,0,paper_batch
