rule_group,scenario_id,ego_id,sat_solver_mode,monitor_ok,repair_ok,repaired,tv,tv_class,rule_to_tv,rule_to_tv_classes,iterations,error_type,error,captured_failure_lines,potential_masked_bug,wall_time
R_G1_R_G3,DEU_LocationALower-27_184_T-1,13,dpll,True,True,True,16,finite_positive,"{'R_G3': 16, 'R_G1': 20}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.1214051246643066
R_G1_R_G3,DEU_LocationALower-27_184_T-1,13,domain_dpll,True,True,True,16,finite_positive,"{'R_G3': 16, 'R_G1': 20}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.1297991275787354
R_G1_R_G3,DEU_LocationALower-28_109_T-1,13,dpll,True,True,True,1,finite_positive,"{'R_G3': 4, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.14497971534729
R_G1_R_G3,DEU_LocationALower-28_109_T-1,13,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 4, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.1707494258880615
R_G1_R_G3,DEU_LocationALower-28_109_T-1,18,dpll,True,True,True,8,finite_positive,"{'R_G3': 8, 'R_G1': 9}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.678746223449707
R_G1_R_G3,DEU_LocationALower-28_109_T-1,18,domain_dpll,True,True,True,8,finite_positive,"{'R_G3': 8, 'R_G1': 9}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.171186685562134
R_G1_R_G3,DEU_LocationALower-28_228_T-1,11,dpll,True,True,True,16,finite_positive,"{'R_G3': 16, 'R_G1': 17}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.1598758697509766
R_G1_R_G3,DEU_LocationALower-28_228_T-1,11,domain_dpll,True,True,True,16,finite_positive,"{'R_G3': 16, 'R_G1': 17}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.112393379211426
R_G1_R_G3,DEU_LocationALower-28_252_T-1,12,dpll,True,True,True,3,finite_positive,"{'R_G3': 3, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.1910436153411865
R_G1_R_G3,DEU_LocationALower-28_252_T-1,12,domain_dpll,True,True,True,3,finite_positive,"{'R_G3': 3, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.1363775730133057
R_G1_R_G3,DEU_LocationALower-28_252_T-1,18,dpll,True,True,True,5,finite_positive,"{'R_G3': 5, 'R_G1': 16}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.2467103004455566
R_G1_R_G3,DEU_LocationALower-28_252_T-1,18,domain_dpll,True,True,True,5,finite_positive,"{'R_G3': 5, 'R_G1': 16}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.2571027278900146
R_G1_R_G3,DEU_LocationALower-29_123_T-1,16,dpll,True,True,True,9,finite_positive,"{'R_G3': 15, 'R_G1': 9}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.1622462272644043
R_G1_R_G3,DEU_LocationALower-29_123_T-1,16,domain_dpll,True,True,True,9,finite_positive,"{'R_G3': 15, 'R_G1': 9}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.10237717628479
R_G1_R_G3,DEU_LocationALower-29_134_T-1,9,dpll,True,True,True,1,finite_positive,"{'R_G3': 11, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.,False,2.156989336013794
R_G1_R_G3,DEU_LocationALower-29_134_T-1,9,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 11, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 10 with prop in_same_lane__0_1.",False,2.1548476219177246
R_G1_R_G3,DEU_LocationALower-29_245_T-1,12,dpll,True,True,True,8,finite_positive,"{'R_G3': 8, 'R_G1': 19}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.175753593444824
R_G1_R_G3,DEU_LocationALower-29_245_T-1,12,domain_dpll,True,True,True,8,finite_positive,"{'R_G3': 8, 'R_G1': 19}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.178922653198242
R_G1_R_G3,DEU_LocationALower-29_249_T-1,23,dpll,True,True,True,1,finite_positive,"{'R_G3': 3, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.210495948791504
R_G1_R_G3,DEU_LocationALower-29_249_T-1,23,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 3, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.17844295501709
R_G1_R_G3,DEU_LocationALower-29_250_T-1,12,dpll,True,True,True,1,finite_positive,"{'R_G3': 14, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.174377679824829
R_G1_R_G3,DEU_LocationALower-29_250_T-1,12,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 14, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.173819065093994
R_G1_R_G3,DEU_LocationALower-29_65_T-1,8,dpll,True,True,True,2,finite_positive,"{'R_G3': 2, 'R_G1': 17}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.17529034614563
R_G1_R_G3,DEU_LocationALower-29_65_T-1,8,domain_dpll,True,True,True,2,finite_positive,"{'R_G3': 2, 'R_G1': 17}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.196915626525879
R_G1_R_G3,DEU_LocationALower-29_70_T-1,11,dpll,True,True,True,2,finite_positive,"{'R_G3': 2, 'R_G1': 3}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.2378597259521484
R_G1_R_G3,DEU_LocationALower-29_70_T-1,11,domain_dpll,True,True,True,2,finite_positive,"{'R_G3': 2, 'R_G1': 3}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.8721160888671875
R_G1_R_G3,DEU_LocationALower-30_218_T-1,16,dpll,True,True,True,5,finite_positive,"{'R_G3': 5, 'R_G1': 13}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.113624095916748
R_G1_R_G3,DEU_LocationALower-30_218_T-1,16,domain_dpll,True,True,True,5,finite_positive,"{'R_G3': 5, 'R_G1': 13}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.1331183910369873
R_G1_R_G3,DEU_LocationALower-30_46_T-1,16,dpll,True,True,True,1,finite_positive,"{'R_G3': 5, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.266702175140381
R_G1_R_G3,DEU_LocationALower-30_46_T-1,16,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 5, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.284335136413574
R_G1_R_G3,DEU_LocationALower-31_154_T-1,9,dpll,True,True,True,1,finite_positive,"{'R_G3': 11, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 11 with prop in_same_lane__0_1.,False,2.187649726867676
R_G1_R_G3,DEU_LocationALower-31_154_T-1,9,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 11, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 11 with prop in_same_lane__0_1.",False,2.2234878540039062
R_G1_R_G3,DEU_LocationALower-31_239_T-1,16,dpll,True,True,True,1,finite_positive,"{'R_G3': 4, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.317380666732788
R_G1_R_G3,DEU_LocationALower-31_239_T-1,16,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 4, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.330512523651123
R_G1_R_G3,DEU_LocationALower-31_24_T-1,13,dpll,True,True,True,1,finite_positive,"{'R_G3': 16, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.250999689102173
R_G1_R_G3,DEU_LocationALower-31_24_T-1,13,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 16, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.2588131427764893
R_G1_R_G3,DEU_LocationALower-31_31_T-1,15,dpll,True,True,True,3,finite_positive,"{'R_G3': 3, 'R_G1': 17}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.1476776599884033
R_G1_R_G3,DEU_LocationALower-31_31_T-1,15,domain_dpll,True,True,True,3,finite_positive,"{'R_G3': 3, 'R_G1': 17}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.144021987915039
R_G1_R_G3,DEU_LocationALower-31_47_T-1,13,dpll,True,True,True,1,finite_positive,"{'R_G3': 10, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.,False,2.1954686641693115
R_G1_R_G3,DEU_LocationALower-31_47_T-1,13,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 10, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.",False,2.1820099353790283
R_G1_R_G3,DEU_LocationALower-32_117_T-1,17,dpll,True,True,True,9,finite_positive,"{'R_G3': 9, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.251650333404541
R_G1_R_G3,DEU_LocationALower-32_117_T-1,17,domain_dpll,True,True,True,9,finite_positive,"{'R_G3': 9, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.18400502204895
R_G1_R_G3,DEU_LocationALower-32_136_T-1,16,dpll,True,True,True,11,finite_positive,"{'R_G3': 16, 'R_G1': 11}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.2227816581726074
R_G1_R_G3,DEU_LocationALower-32_136_T-1,16,domain_dpll,True,True,True,11,finite_positive,"{'R_G3': 16, 'R_G1': 11}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.209787607192993
R_G1_R_G3,DEU_LocationALower-32_186_T-1,12,dpll,True,True,True,2,finite_positive,"{'R_G3': 2, 'R_G1': 10}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.208015203475952
R_G1_R_G3,DEU_LocationALower-32_186_T-1,12,domain_dpll,True,True,True,2,finite_positive,"{'R_G3': 2, 'R_G1': 10}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.2621164321899414
R_G1_R_G3,DEU_LocationALower-32_70_T-1,14,dpll,True,True,True,1,finite_positive,"{'R_G3': 2, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.2571308612823486
R_G1_R_G3,DEU_LocationALower-32_70_T-1,14,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 2, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.250286340713501
R_G1_R_G3,DEU_LocationALower-32_84_T-1,13,dpll,True,True,True,8,finite_positive,"{'R_G3': 10, 'R_G1': 8}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.775015354156494
R_G1_R_G3,DEU_LocationALower-32_84_T-1,13,domain_dpll,True,True,True,8,finite_positive,"{'R_G3': 10, 'R_G1': 8}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.246657371520996
R_G1_R_G3,DEU_LocationALower-33_142_T-1,10,dpll,True,True,True,1,finite_positive,"{'R_G3': 8, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 4 with prop in_same_lane__0_1.,False,2.2964048385620117
R_G1_R_G3,DEU_LocationALower-33_142_T-1,10,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 8, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 4 with prop in_same_lane__0_1.",False,2.2904574871063232
R_G1_R_G3,DEU_LocationALower-33_16_T-1,12,dpll,True,True,True,1,finite_positive,"{'R_G3': 12, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.461885452270508
R_G1_R_G3,DEU_LocationALower-33_16_T-1,12,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 12, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.4527621269226074
R_G1_R_G3,DEU_LocationALower-33_219_T-1,8,dpll,True,True,True,1,finite_positive,"{'R_G3': 15, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 16 with prop in_same_lane__0_1.,False,2.259345054626465
R_G1_R_G3,DEU_LocationALower-33_219_T-1,8,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 15, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 16 with prop in_same_lane__0_1.",False,2.35975980758667
R_G1_R_G3,DEU_LocationALower-33_228_T-1,14,dpll,True,True,True,1,finite_positive,"{'R_G3': 18, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.367790937423706
R_G1_R_G3,DEU_LocationALower-33_228_T-1,14,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 18, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.386864185333252
R_G1_R_G3,DEU_LocationALower-33_233_T-1,14,dpll,True,True,True,9,finite_positive,"{'R_G3': 20, 'R_G1': 9}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.342618227005005
R_G1_R_G3,DEU_LocationALower-33_233_T-1,14,domain_dpll,True,True,True,9,finite_positive,"{'R_G3': 20, 'R_G1': 9}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.328766107559204
R_G1_R_G3,DEU_LocationALower-33_261_T-1,13,dpll,True,True,True,10,finite_positive,"{'R_G3': 13, 'R_G1': 10}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.333189010620117
R_G1_R_G3,DEU_LocationALower-33_261_T-1,13,domain_dpll,True,True,True,10,finite_positive,"{'R_G3': 13, 'R_G1': 10}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.2907536029815674
R_G1_R_G3,DEU_LocationALower-33_265_T-1,22,dpll,True,True,True,11,finite_positive,"{'R_G3': 11, 'R_G1': 13}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.3052945137023926
R_G1_R_G3,DEU_LocationALower-33_265_T-1,22,domain_dpll,True,True,True,11,finite_positive,"{'R_G3': 11, 'R_G1': 13}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.287144422531128
R_G1_R_G3,DEU_LocationALower-33_96_T-1,9,dpll,True,True,True,3,finite_positive,"{'R_G3': 19, 'R_G1': 3}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.3127658367156982
R_G1_R_G3,DEU_LocationALower-33_96_T-1,9,domain_dpll,True,True,True,3,finite_positive,"{'R_G3': 19, 'R_G1': 3}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.358505964279175
R_G1_R_G3,DEU_LocationALower-34_120_T-1,17,dpll,True,True,True,1,finite_positive,"{'R_G3': 15, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.2563910484313965
R_G1_R_G3,DEU_LocationALower-34_120_T-1,17,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 15, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.253596067428589
R_G1_R_G3,DEU_LocationALower-34_146_T-1,14,dpll,True,True,True,4,finite_positive,"{'R_G3': 4, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.233530044555664
R_G1_R_G3,DEU_LocationALower-34_146_T-1,14,domain_dpll,True,True,True,4,finite_positive,"{'R_G3': 4, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.220214605331421
R_G1_R_G3,DEU_LocationALower-34_147_T-1,16,dpll,True,True,True,16,finite_positive,"{'R_G3': 16, 'R_G1': 16}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.2059175968170166
R_G1_R_G3,DEU_LocationALower-34_147_T-1,16,domain_dpll,True,True,True,16,finite_positive,"{'R_G3': 16, 'R_G1': 16}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.235976457595825
R_G1_R_G3,DEU_LocationALower-34_163_T-1,15,dpll,True,True,True,1,finite_positive,"{'R_G3': 10, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 1 with prop in_same_lane__0_1.,False,2.9082112312316895
R_G1_R_G3,DEU_LocationALower-34_163_T-1,15,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 10, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 13 with prop in_same_lane__0_1.",False,2.4139790534973145
R_G1_R_G3,DEU_LocationALower-34_179_T-1,15,dpll,True,True,True,12,finite_positive,"{'R_G3': 12, 'R_G1': 14}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.327237606048584
R_G1_R_G3,DEU_LocationALower-34_179_T-1,15,domain_dpll,True,True,True,12,finite_positive,"{'R_G3': 12, 'R_G1': 14}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.40281081199646
R_G1_R_G3,DEU_LocationALower-34_37_T-1,9,dpll,True,True,True,1,finite_positive,"{'R_G3': 6, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,* 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 18 with prop in_same_lane__0_1.,False,2.40340256690979
R_G1_R_G3,DEU_LocationALower-34_37_T-1,9,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 6, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",2,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane' | * 	<VPRepairer>: VP repair failed for current SAT model: Infeasible lane constraint at time step 18 with prop in_same_lane__0_1.",False,2.409857988357544
R_G1_R_G3,DEU_LocationALower-34_49_T-1,10,dpll,True,True,True,3,finite_positive,"{'R_G3': 3, 'R_G1': 5}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.3462975025177
R_G1_R_G3,DEU_LocationALower-34_49_T-1,10,domain_dpll,True,True,True,3,finite_positive,"{'R_G3': 3, 'R_G1': 5}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.366515874862671
R_G1_R_G3,DEU_LocationALower-34_96_T-1,14,dpll,True,True,True,1,finite_positive,"{'R_G3': 9, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.316859006881714
R_G1_R_G3,DEU_LocationALower-34_96_T-1,14,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 9, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.3414275646209717
R_G1_R_G3,DEU_LocationALower-35_126_T-1,20,dpll,True,True,True,1,finite_positive,"{'R_G3': 2, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.376776695251465
R_G1_R_G3,DEU_LocationALower-35_126_T-1,20,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 2, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.3887550830841064
R_G1_R_G3,DEU_LocationALower-35_263_T-1,12,dpll,True,True,True,1,finite_positive,"{'R_G3': 1, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.3476521968841553
R_G1_R_G3,DEU_LocationALower-35_263_T-1,12,domain_dpll,True,True,True,1,finite_positive,"{'R_G3': 1, 'R_G1': 1}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.3447048664093018
R_G1_R_G3,DEU_LocationALower-35_34_T-1,19,dpll,True,True,True,2,finite_positive,"{'R_G3': 14, 'R_G1': 2}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.3825621604919434
R_G1_R_G3,DEU_LocationALower-35_34_T-1,19,domain_dpll,True,True,True,2,finite_positive,"{'R_G3': 14, 'R_G1': 2}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,"* 	<VPRepairer>: domain_dict construction failed, falling back to empty domains: 'DynamicObstacle' object has no attribute 'get_lane'",False,2.3786866664886475
R_G1_R_G3,DEU_LocationALower-36_113_T-1,14,dpll,True,True,True,9,finite_positive,"{'R_G3': 9, 'R_G1': 12}","{'R_G3': 'finite_positive', 'R_G1': 'finite_positive'}",1,,,,False,2.356055498123169
