scenario_id,scenario_path,ego_id,rule,repairer_type,planner,sat_solver_mode,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_83420_T-3439,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83420_T-3439.xml,10262,R_IN1,vp,2,domain_dpll,True,1,11,0,inf,6,0.0046498775482177734,7.104873657226562e-05,0.002495288848876953,0.0018680095672607422,0.0010619163513183594,0.004925727844238281,0.0002956390380859375,0.01287221908569336,0.8752260208129883,
DEU_AachenBendplatz-1_83420_T-3439,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83420_T-3439.xml,10262,R_IN1,smt,2,dpll,True,2,11,7,inf,0,0.0,3.62396240234375e-05,0.0,0.0,0.0,0.0,0.0,0.3337523937225342,1.6256344318389893,
DEU_AachenBendplatz-1_124320_T-4339,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_124320_T-4339.xml,10290,R_IN1,vp,2,domain_dpll,True,1,11,0,inf,6,0.003182649612426758,7.534027099609375e-05,0.0018150806427001953,0.0010883808135986328,0.0009524822235107422,0.0035698413848876953,0.0002491474151611328,0.009117841720581055,0.9399676322937012,
DEU_AachenBendplatz-1_124320_T-4339,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_124320_T-4339.xml,10290,R_IN1,smt,2,dpll,True,2,11,7,inf,0,0.0,3.24249267578125e-05,0.0,0.0,0.0,0.0,0.0,0.4129011631011963,1.7573790550231934,
DEU_AachenBendplatz-1_132580_T-2599,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_132580_T-2599.xml,10183,R_IN1,vp,2,domain_dpll,True,1,11,0,inf,6,0.003707408905029297,7.534027099609375e-05,0.002046346664428711,0.0013713836669921875,0.0010330677032470703,0.003955364227294922,0.00026679039001464844,0.010409355163574219,0.8890218734741211,
DEU_AachenBendplatz-1_132580_T-2599,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_132580_T-2599.xml,10183,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114206790924072,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_71480_T-1499,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_71480_T-1499.xml,10069,R_IN1,vp,2,domain_dpll,True,1,11,0,inf,6,0.0040013790130615234,8.654594421386719e-05,0.002134084701538086,0.0014944076538085938,0.0009665489196777344,0.00498652458190918,0.0002689361572265625,0.011804342269897461,0.8550593852996826,
DEU_AachenBendplatz-1_71480_T-1499,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_71480_T-1499.xml,10069,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7367856502532959,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_143920_T-3939,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_143920_T-3939.xml,10304,R_IN1,vp,2,domain_dpll,True,1,12,0,inf,6,0.004426479339599609,7.200241088867188e-05,0.0023903846740722656,0.0018227100372314453,0.0011780261993408203,0.004450559616088867,0.00028014183044433594,0.01222991943359375,0.8893389701843262,
DEU_AachenBendplatz-1_143920_T-3939,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_143920_T-3939.xml,10304,R_IN1,smt,2,dpll,True,2,12,8,inf,0,0.0,3.337860107421875e-05,0.0,0.0,0.0,0.0,0.0,0.43939661979675293,1.4707531929016113,
DEU_AachenBendplatz-1_83340_T-3359,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83340_T-3359.xml,10255,R_IN1,vp,2,domain_dpll,True,1,12,0,inf,6,0.0044863224029541016,8.654594421386719e-05,0.002407550811767578,0.001682281494140625,0.0010788440704345703,0.004802227020263672,0.00025391578674316406,0.01239013671875,0.8972711563110352,
DEU_AachenBendplatz-1_83340_T-3359,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83340_T-3359.xml,10255,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266221046447754,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_102260_T-2279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_102260_T-2279.xml,10142,R_IN1,vp,2,domain_dpll,True,1,16,2,inf,6,0.002699613571166992,7.748603820800781e-05,0.0013740062713623047,5.53131103515625e-05,0.0009272098541259766,0.004712820053100586,0.0003116130828857422,0.008784055709838867,0.8941903114318848,
DEU_AachenBendplatz-1_102260_T-2279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_102260_T-2279.xml,10142,R_IN1,smt,2,dpll,False,5,16,14,,0,0.0,0.00011467933654785156,0.0,0.0,0.0,0.0,0.0,0.08347463607788086,1.3018460273742676,repair returned None
DEU_AachenBendplatz-1_102720_T-2739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_102720_T-2739.xml,10169,R_IN1,vp,2,domain_dpll,True,1,13,0,inf,6,0.0023260116577148438,7.510185241699219e-05,0.0012433528900146484,0.0006906986236572266,0.0009694099426269531,0.0032460689544677734,0.0002486705780029297,0.007555961608886719,0.8593950271606445,
DEU_AachenBendplatz-1_102720_T-2739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_102720_T-2739.xml,10169,R_IN1,smt,2,dpll,False,5,13,12,,0,0.0,9.393692016601562e-05,0.0,0.0,0.0,0.0,0.0,0.02840876579284668,1.0771656036376953,repair returned None
DEU_AachenBendplatz-1_111320_T-1339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_111320_T-1339.xml,10087,R_IN1,vp,2,domain_dpll,True,1,13,0,inf,6,0.0021533966064453125,9.942054748535156e-05,0.0011849403381347656,0.0005941390991210938,0.0008699893951416016,0.003706693649291992,0.0004220008850097656,0.007845640182495117,0.8893489837646484,
DEU_AachenBendplatz-1_111320_T-1339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_111320_T-1339.xml,10087,R_IN1,smt,2,dpll,True,3,13,2,inf,0,0.0,4.267692565917969e-05,0.0,0.0,0.0,0.0,0.0,1.7568509578704834,3.1213128566741943,
DEU_AachenBendplatz-1_113180_T-3199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_113180_T-3199.xml,10211,R_IN1,vp,2,domain_dpll,True,1,12,0,inf,6,0.0021886825561523438,7.534027099609375e-05,0.00119781494140625,0.0006020069122314453,0.00083160400390625,0.0032491683959960938,0.0005066394805908203,0.007453441619873047,0.8602902889251709,
DEU_AachenBendplatz-1_113180_T-3199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_113180_T-3199.xml,10211,R_IN1,smt,2,dpll,False,5,12,8,,0,0.0,0.00010204315185546875,0.0,0.0,0.0,0.0,0.0,0.043076515197753906,1.0885870456695557,repair returned None
DEU_AachenBendplatz-1_113620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_113620_T-3639.xml,10245,R_IN1,vp,2,domain_dpll,True,1,3,0,inf,6,0.003117084503173828,7.915496826171875e-05,0.0017306804656982422,0.0011289119720458984,0.0010075569152832031,0.003652334213256836,0.0006103515625,0.009595394134521484,0.9587991237640381,
DEU_AachenBendplatz-1_113620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_113620_T-3639.xml,10245,R_IN1,smt,2,dpll,False,5,3,-inf,,0,0.0,0.00015020370483398438,0.0,0.0,0.0,0.0,0.0,0.02051234245300293,1.3610403537750244,repair returned None
DEU_AachenBendplatz-1_12640_T-659,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_12640_T-659.xml,10034,R_IN1,vp,2,domain_dpll,True,1,10,0,inf,6,0.003034830093383789,8.440017700195312e-05,0.0015783309936523438,0.0010704994201660156,0.0009405612945556641,0.0038208961486816406,0.00024008750915527344,0.009191274642944336,0.8655703067779541,
DEU_AachenBendplatz-1_12640_T-659,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_12640_T-659.xml,10034,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235882759094238,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_133320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_133320_T-3339.xml,10229,R_IN1,vp,2,domain_dpll,True,1,17,0,inf,6,0.0025284290313720703,7.700920104980469e-05,0.0015017986297607422,0.0008037090301513672,0.0009775161743164062,0.003988027572631836,0.00023937225341796875,0.008614063262939453,0.9960153102874756,
DEU_AachenBendplatz-1_133320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_133320_T-3339.xml,10229,R_IN1,smt,2,dpll,False,2,17,15,3.4000000000000004,0,0.0,3.4332275390625e-05,0.0,0.0,0.0,0.0,0.0,0.05533552169799805,1.3944928646087646,repaired trajectory remains non-compliant: updated_tv=3.4000000000000004
DEU_AachenBendplatz-1_134560_T-4579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_134560_T-4579.xml,10319,R_IN1,vp,2,domain_dpll,True,1,11,0,inf,6,0.0031998157501220703,7.176399230957031e-05,0.001787424087524414,0.0011248588562011719,0.0009043216705322266,0.004285573959350586,0.00024437904357910156,0.009830713272094727,0.8685367107391357,
DEU_AachenBendplatz-1_134560_T-4579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_134560_T-4579.xml,10319,R_IN1,smt,2,dpll,False,3,11,10,2.2,0,0.0,7.343292236328125e-05,0.0,0.0,0.0,0.0,0.0,0.1034708023071289,1.165482521057129,repaired trajectory remains non-compliant: updated_tv=2.2
DEU_AachenBendplatz-1_143120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143120_T-3139.xml,10231,R_IN1,vp,2,domain_dpll,True,1,15,0,inf,6,0.0027053356170654297,7.534027099609375e-05,0.0012860298156738281,0.0006041526794433594,0.0008456707000732422,0.00420689582824707,0.0004742145538330078,0.008911609649658203,0.8981976509094238,
DEU_AachenBendplatz-1_143120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143120_T-3139.xml,10231,R_IN1,smt,2,dpll,False,5,15,14,,0,0.0,0.00014352798461914062,0.0,0.0,0.0,0.0,0.0,0.038313865661621094,1.3861048221588135,repair returned None
DEU_AachenBendplatz-1_143500_T-3519,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143500_T-3519.xml,10266,R_IN1,vp,2,domain_dpll,True,1,9,0,inf,6,0.0032684803009033203,8.344650268554688e-05,0.001735687255859375,0.0010178089141845703,0.0009217262268066406,0.004525423049926758,0.0002567768096923828,0.010073661804199219,0.9212524890899658,
DEU_AachenBendplatz-1_143500_T-3519,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143500_T-3519.xml,10266,R_IN1,smt,1,dpll,True,2,9,8,inf,0,0.0,3.1948089599609375e-05,0.0,0.0,0.0,0.0,0.0,0.25940799713134766,1.8379161357879639,
DEU_AachenBendplatz-1_151840_T-1859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151840_T-1859.xml,10125,R_IN1,vp,2,domain_dpll,True,1,18,0,inf,6,0.002993345260620117,7.891654968261719e-05,0.0015609264373779297,0.0009143352508544922,0.0008969306945800781,0.0038797855377197266,0.0002503395080566406,0.009013652801513672,0.9517927169799805,
DEU_AachenBendplatz-1_151840_T-1859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151840_T-1859.xml,10125,R_IN1,smt,2,dpll,False,5,18,16,,0,0.0,0.00010180473327636719,0.0,0.0,0.0,0.0,0.0,0.0316767692565918,1.184232473373413,repair returned None
DEU_AachenBendplatz-1_153320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153320_T-3339.xml,10220,R_IN1,vp,2,domain_dpll,True,1,5,0,inf,6,0.002460479736328125,8.296966552734375e-05,0.0013675689697265625,0.0007541179656982422,0.0009579658508300781,0.0034332275390625,0.00024080276489257812,0.007929563522338867,0.8418819904327393,
DEU_AachenBendplatz-1_153320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153320_T-3339.xml,10220,R_IN1,smt,2,dpll,True,2,5,4,inf,0,0.0,5.173683166503906e-05,0.0,0.0,0.0,0.0,0.0,0.2768375873565674,1.562953233718872,
DEU_AachenBendplatz-1_153880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153880_T-3899.xml,10242,R_IN1,vp,2,domain_dpll,True,1,9,0,inf,6,0.0026738643646240234,7.987022399902344e-05,0.0016973018646240234,0.0007798671722412109,0.0008485317230224609,0.003453493118286133,0.0002722740173339844,0.008107900619506836,1.3105731010437012,
DEU_AachenBendplatz-1_153880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153880_T-3899.xml,10242,R_IN1,smt,2,dpll,False,5,9,7,,0,0.0,8.940696716308594e-05,0.0,0.0,0.0,0.0,0.0,0.04013323783874512,2.1961538791656494,repair returned None
DEU_AachenBendplatz-1_154400_T-4419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_154400_T-4419.xml,10278,R_IN1,vp,2,domain_dpll,True,1,16,0,inf,6,0.0021178722381591797,6.985664367675781e-05,0.001169443130493164,0.0005803108215332031,0.0008425712585449219,0.0042951107025146484,0.0010528564453125,0.008958578109741211,0.8909783363342285,
DEU_AachenBendplatz-1_154400_T-4419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_154400_T-4419.xml,10278,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.320159912109375,AssertionError: <TrajPoint>: Provided velocity not valid. v= -1.9325859467595354
DEU_AachenBendplatz-1_163620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_163620_T-3639.xml,10262,R_IN1,vp,2,domain_dpll,True,4,3,0,inf,3,0.0036163330078125,0.00039267539978027344,0.0020284652709960938,0.0048635005950927734,0.0033919811248779297,0.0030210018157958984,0.0002257823944091797,0.015511274337768555,0.8760368824005127,
DEU_AachenBendplatz-1_163620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_163620_T-3639.xml,10262,R_IN1,smt,2,dpll,False,5,3,1,,0,0.0,9.751319885253906e-05,0.0,0.0,0.0,0.0,0.0,0.03937339782714844,1.117558240890503,repair returned None
DEU_AachenBendplatz-1_172060_T-2079,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_172060_T-2079.xml,10157,R_IN1,vp,2,domain_dpll,True,1,16,0,inf,6,0.0021758079528808594,7.987022399902344e-05,0.0012936592102050781,0.0005435943603515625,0.0008618831634521484,0.002972841262817383,0.00023865699768066406,0.006872653961181641,1.0326194763183594,
DEU_AachenBendplatz-1_172060_T-2079,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_172060_T-2079.xml,10157,R_IN1,smt,2,dpll,True,2,16,15,inf,0,0.0,3.457069396972656e-05,0.0,0.0,0.0,0.0,0.0,0.05864143371582031,1.8616855144500732,
DEU_AachenBendplatz-1_173000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_173000_T-3019.xml,10220,R_IN1,vp,2,domain_dpll,True,1,8,0,inf,6,0.0017974376678466797,7.271766662597656e-05,0.0011019706726074219,0.0004291534423828125,0.0008270740509033203,0.0032548904418945312,0.00040221214294433594,0.006783485412597656,1.243650197982788,
DEU_AachenBendplatz-1_173000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_173000_T-3019.xml,10220,R_IN1,smt,2,dpll,False,5,8,7,,0,0.0,0.00010347366333007812,0.0,0.0,0.0,0.0,0.0,0.05984926223754883,2.167614698410034,repair returned None
DEU_AachenBendplatz-1_174820_T-4839,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_174820_T-4839.xml,10347,R_IN1,vp,2,domain_dpll,True,1,8,0,inf,6,0.0022017955780029297,9.298324584960938e-05,0.0013153553009033203,0.0006229877471923828,0.0009522438049316406,0.0036520957946777344,0.00025343894958496094,0.007775545120239258,0.9831111431121826,
DEU_AachenBendplatz-1_174820_T-4839,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_174820_T-4839.xml,10347,R_IN1,smt,2,dpll,False,5,8,3,,0,0.0,0.00015044212341308594,0.0,0.0,0.0,0.0,0.0,0.06513786315917969,1.2962133884429932,repair returned None
DEU_AachenBendplatz-1_1760_T-79,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_1760_T-79.xml,10004,R_IN1,vp,2,domain_dpll,True,1,8,0,inf,6,0.0018117427825927734,7.152557373046875e-05,0.0010459423065185547,0.00042724609375,0.0007915496826171875,0.0029299259185791016,0.0002608299255371094,0.006292819976806641,1.154726266860962,
DEU_AachenBendplatz-1_1760_T-79,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_1760_T-79.xml,10004,R_IN1,smt,2,dpll,True,2,8,2,inf,0,0.0,3.0994415283203125e-05,0.0,0.0,0.0,0.0,0.0,0.2095012664794922,1.8333649635314941,
DEU_AachenBendplatz-1_7140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7140_T-159.xml,10021,R_IN1,vp,2,domain_dpll,True,1,11,8,inf,6,0.0024328231811523438,7.557868957519531e-05,0.0013823509216308594,0.0007278919219970703,0.0007693767547607422,0.003186464309692383,0.00016427040100097656,0.007356405258178711,0.8956456184387207,
DEU_AachenBendplatz-1_7140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7140_T-159.xml,10021,R_IN1,smt,2,dpll,False,5,11,10,,0,0.0,0.00010013580322265625,0.0,0.0,0.0,0.0,0.0,0.024903535842895508,1.1230394840240479,repair returned None
DEU_AachenBendplatz-1_7180_T-199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7180_T-199.xml,10023,R_IN1,vp,2,domain_dpll,True,1,9,0,inf,6,0.0026710033416748047,7.462501525878906e-05,0.0014715194702148438,0.0008280277252197266,0.0008718967437744141,0.004978179931640625,0.0005786418914794922,0.010002374649047852,0.8783442974090576,
DEU_AachenBendplatz-1_7180_T-199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7180_T-199.xml,10023,R_IN1,smt,2,dpll,False,5,9,5,,0,0.0,0.00010466575622558594,0.0,0.0,0.0,0.0,0.0,0.0352628231048584,1.2915451526641846,repair returned None
DEU_AachenBendplatz-1_73340_T-3359,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_73340_T-3359.xml,10133,R_IN1,vp,2,domain_dpll,True,1,5,2,inf,6,0.0020198822021484375,8.177757263183594e-05,0.0010852813720703125,5.602836608886719e-05,0.0008921623229980469,0.003326892852783203,0.00048661231994628906,0.00686335563659668,0.8831367492675781,
DEU_AachenBendplatz-1_73340_T-3359,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_73340_T-3359.xml,10133,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769508361816406,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_74540_T-4559,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_74540_T-4559.xml,10176,R_IN1,vp,2,domain_dpll,True,1,4,0,inf,6,0.003772258758544922,9.107589721679688e-05,0.0018773078918457031,0.0014309883117675781,0.0009679794311523438,0.0037527084350585938,0.000240325927734375,0.01025533676147461,0.917076587677002,
DEU_AachenBendplatz-1_74540_T-4559,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_74540_T-4559.xml,10176,R_IN1,smt,2,dpll,True,3,4,3,inf,0,0.0,4.5299530029296875e-05,0.0,0.0,0.0,0.0,0.0,0.2534794807434082,1.4310674667358398,
DEU_AachenBendplatz-1_83880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_83880_T-3899.xml,10296,R_IN1,vp,2,domain_dpll,True,1,9,0,inf,6,0.0025217533111572266,7.128715515136719e-05,0.0015568733215332031,0.0007941722869873047,0.0008721351623535156,0.0033919811248779297,0.0002570152282714844,0.007908344268798828,0.9069206714630127,
DEU_AachenBendplatz-1_83880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_83880_T-3899.xml,10296,R_IN1,smt,2,dpll,True,3,9,5,inf,0,0.0,5.4836273193359375e-05,0.0,0.0,0.0,0.0,0.0,0.2063608169555664,1.3227088451385498,
DEU_AachenBendplatz-1_84360_T-4379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_84360_T-4379.xml,10337,R_IN1,vp,2,domain_dpll,True,1,6,0,inf,6,0.00399327278137207,7.796287536621094e-05,0.0019960403442382812,0.0013728141784667969,0.0009667873382568359,0.005090236663818359,0.00026798248291015625,0.01176905632019043,0.9002821445465088,
DEU_AachenBendplatz-1_84360_T-4379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_84360_T-4379.xml,10337,R_IN1,smt,2,dpll,False,5,6,2,,0,0.0,0.0001251697540283203,0.0,0.0,0.0,0.0,0.0,0.05823516845703125,1.1360905170440674,repair returned None
DEU_AachenBendplatz-1_8620_T-639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_8620_T-639.xml,10044,R_IN1,vp,2,domain_dpll,True,1,8,0,inf,6,0.002651691436767578,8.869171142578125e-05,0.0016357898712158203,0.0008678436279296875,0.001085519790649414,0.004002571105957031,0.0005166530609130859,0.009212970733642578,0.8888578414916992,
DEU_AachenBendplatz-1_8620_T-639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_8620_T-639.xml,10044,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717511653900146,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_91680_T-1699,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_91680_T-1699.xml,10108,R_IN1,vp,2,domain_dpll,True,2,12,1,inf,3,0.002767324447631836,0.0001552104949951172,0.0015633106231689453,0.0009377002716064453,0.0016810894012451172,0.007058858871459961,0.0007753372192382812,0.013375520706176758,0.9518923759460449,
DEU_AachenBendplatz-1_91680_T-1699,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_91680_T-1699.xml,10108,R_IN1,smt,2,dpll,False,5,12,8,,0,0.0,0.00010585784912109375,0.0,0.0,0.0,0.0,0.0,0.10615992546081543,1.1774482727050781,repair returned None
DEU_AachenFrankenburg-1_201920_T-1939,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,vp,2,domain_dpll,True,1,1,0,inf,13,2.4080276489257812e-05,0.00010538101196289062,0.009955644607543945,0.0007026195526123047,0.0009684562683105469,0.003720521926879883,0.0006551742553710938,0.016131877899169922,1.524827003479004,
DEU_AachenFrankenburg-1_201920_T-1939,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,smt,2,dpll,False,44,1,-inf,,0,0.0,0.0012426376342773438,0.0,0.0,0.0,0.0,0.0,0.18546366691589355,20.34166646003723,repair returned None
DEU_AachenFrankenburg-1_212980_T-2999,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_212980_T-2999.xml,10277,R_IN3_hand_draft,vp,2,domain_dpll,True,1,4,0,inf,13,1.5020370483398438e-05,6.604194641113281e-05,0.00413966178894043,0.0004673004150390625,0.0005097389221191406,0.002222299575805664,0.0002696514129638672,0.007689714431762695,1.786987066268921,
DEU_AachenFrankenburg-1_212980_T-2999,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_212980_T-2999.xml,10277,R_IN3_hand_draft,smt,2,dpll,True,1,4,1,inf,0,0.0,2.384185791015625e-05,0.0,0.0,0.0,0.0,0.0,0.5264606475830078,20.902034282684326,
DEU_AachenFrankenburg-1_214320_T-4339,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,vp,2,domain_dpll,True,1,2,0,inf,13,1.3828277587890625e-05,6.079673767089844e-05,0.0030210018157958984,0.0003981590270996094,0.000354766845703125,0.001979827880859375,0.0002722740173339844,0.006100654602050781,1.7175028324127197,
DEU_AachenFrankenburg-1_214320_T-4339,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,smt,2,dpll,False,2,2,0,1.0,0,0.0,4.744529724121094e-05,0.0,0.0,0.0,0.0,0.0,0.35831117630004883,21.144060611724854,repaired trajectory remains non-compliant: updated_tv=1.0
DEU_AachenFrankenburg-1_231880_T-1899,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,vp,2,domain_dpll,True,1,3,0,inf,13,1.6450881958007812e-05,7.128715515136719e-05,0.0022504329681396484,0.00035381317138671875,0.00028395652770996094,0.003041505813598633,0.0006303787231445312,0.006647825241088867,1.4718985557556152,
DEU_AachenFrankenburg-1_231880_T-1899,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,smt,2,dpll,False,2,3,1,1.0,0,0.0,4.00543212890625e-05,0.0,0.0,0.0,0.0,0.0,1.4363372325897217,22.084052085876465,repaired trajectory remains non-compliant: updated_tv=1.0
DEU_AachenFrankenburg-1_26540_T-559,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,vp,2,domain_dpll,True,1,1,0,inf,13,1.5020370483398438e-05,6.532669067382812e-05,0.003271818161010742,0.0004067420959472656,0.0003974437713623047,0.0023283958435058594,0.00025653839111328125,0.00674128532409668,1.6543598175048828,
DEU_AachenFrankenburg-1_26540_T-559,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,smt,2,dpll,False,43,1,-inf,,0,0.0,0.0012552738189697266,0.0,0.0,0.0,0.0,0.0,0.23816704750061035,28.715071201324463,repair returned None
DEU_AachenFrankenburg-1_281480_T-1499,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_281480_T-1499.xml,10138,R_IN3_hand_draft,vp,2,domain_dpll,True,1,7,0,inf,13,1.4543533325195312e-05,6.079673767089844e-05,0.0030646324157714844,0.0003809928894042969,0.00040411949157714844,0.0031740665435791016,0.0006008148193359375,0.0076999664306640625,1.7517027854919434,
