scenario_id,ego_id,sat_solver_mode,repairer_type,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_LocationALower-29_134_T-1,9,domain_dpll,smt,True,1,7,6,inf,0,0.0,4.6253204345703125e-05,0.0,0.0,0.0,0.0,0.0,0.01792621612548828,0.05691885948181152,0.11797189712524414,0.19286322593688965,5.110241174697876,
DEU_LocationALower-29_245_T-1,12,domain_dpll,vp,True,1,8,0,inf,0,0.0023698806762695312,5.936622619628906e-05,0.000415802001953125,0.0004360675811767578,0.003782033920288086,0.00032329559326171875,0.0,0.0,0.0,0.0,0.007386445999145508,2.563883066177368,
DEU_LocationALower-29_245_T-1,12,domain_dpll,smt,True,1,8,7,inf,0,0.0,6.842613220214844e-05,0.0,0.0,0.0,0.0,0.0,0.045664072036743164,0.11758017539978027,0.1254434585571289,0.2887561321258545,4.7689735889434814,
DEU_LocationALower-29_249_T-1,23,domain_dpll,vp,True,1,3,0,inf,0,0.004627227783203125,6.937980651855469e-05,0.0008330345153808594,0.0009162425994873047,0.018813133239746094,0.000476837158203125,0.0,0.0,0.0,0.0,0.025735855102539062,3.234269380569458,
DEU_LocationALower-29_249_T-1,23,domain_dpll,smt,True,1,3,2,inf,0,0.0,8.916854858398438e-05,0.0,0.0,0.0,0.0,0.0,0.039170026779174805,0.1970994472503662,0.2888331413269043,0.5251917839050293,6.088908672332764,
DEU_LocationALower-29_250_T-1,12,domain_dpll,vp,True,1,9,0,inf,0,0.0022945404052734375,4.9591064453125e-05,0.00041484832763671875,0.0004470348358154297,0.0026960372924804688,0.00040078163146972656,0.0,0.0,0.0,0.0,0.006302833557128906,4.088452577590942,
DEU_LocationALower-29_250_T-1,12,domain_dpll,smt,True,1,9,8,inf,0,0.0,6.914138793945312e-05,0.0,0.0,0.0,0.0,0.0,0.04408097267150879,0.1519298553466797,0.15872526168823242,0.35480523109436035,4.938151597976685,
DEU_LocationALower-29_65_T-1,8,domain_dpll,vp,True,1,2,0,inf,0,0.0033614635467529297,5.793571472167969e-05,0.0005171298980712891,0.0005991458892822266,0.009683370590209961,0.0006406307220458984,0.0,0.0,0.0,0.0,0.014859676361083984,2.8270490169525146,
DEU_LocationALower-29_65_T-1,8,domain_dpll,smt,True,1,2,1,inf,0,0.0,5.364418029785156e-05,0.0,0.0,0.0,0.0,0.0,0.010887384414672852,0.11424565315246582,0.26165270805358887,0.3868393898010254,4.922595739364624,
DEU_LocationALower-29_70_T-1,11,domain_dpll,vp,True,1,2,0,inf,0,0.0049817562103271484,7.486343383789062e-05,0.0009503364562988281,0.001005411148071289,0.0039730072021484375,0.0005550384521484375,0.0,0.0,0.0,0.0,0.011540412902832031,3.884324073791504,
DEU_LocationALower-29_70_T-1,11,domain_dpll,smt,True,1,2,1,inf,0,0.0,0.00010704994201660156,0.0,0.0,0.0,0.0,0.0,0.01884150505065918,0.1816120147705078,0.32797884941101074,0.5285394191741943,5.269446611404419,
DEU_LocationALower-30_218_T-1,16,domain_dpll,vp,True,1,5,0,inf,0,0.0021135807037353516,4.220008850097656e-05,0.0004322528839111328,0.00046133995056152344,0.003010988235473633,0.0004191398620605469,0.0,0.0,0.0,0.0,0.006479501724243164,2.982259750366211,
DEU_LocationALower-30_218_T-1,16,domain_dpll,smt,True,1,5,4,inf,0,0.0,8.559226989746094e-05,0.0,0.0,0.0,0.0,0.0,0.05389118194580078,0.13469266891479492,0.262523889541626,0.45119333267211914,5.1171910762786865,
DEU_LocationALower-30_46_T-1,16,domain_dpll,vp,True,1,5,0,inf,0,0.005204200744628906,7.390975952148438e-05,0.0008795261383056641,0.0010616779327392578,0.004732370376586914,0.0005955696105957031,0.0,0.0,0.0,0.0,0.01254725456237793,3.407137632369995,
DEU_LocationALower-30_46_T-1,16,domain_dpll,smt,True,1,5,4,inf,0,0.0,4.553794860839844e-05,0.0,0.0,0.0,0.0,0.0,0.017154455184936523,0.1862015724182129,0.1548769474029541,0.3582785129547119,5.503589630126953,
DEU_LocationALower-31_154_T-1,9,domain_dpll,vp,True,1,10,0,inf,0,0.0040836334228515625,7.152557373046875e-05,0.0005400180816650391,0.0007119178771972656,0.0059888362884521484,0.00043010711669921875,0.0,0.0,0.0,0.0,0.011826038360595703,3.4212636947631836,
DEU_LocationALower-31_154_T-1,9,domain_dpll,smt,True,1,10,9,-inf,0,0.0,9.036064147949219e-05,0.0,0.0,0.0,0.0,0.0,0.03643512725830078,0.054823875427246094,0.14432597160339355,0.23567533493041992,5.076915502548218,
