rule_group,algorithm_variant,scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
in3,vp_acceleration,DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_06,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_06.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0005998611450195,0.0039305686950683,0.0003166198730468,0.0001542568206787,0.0005998611450195,0.0001542568206787,0.0011885166168212,7.009506225585938e-05,0.000246524810791,0.0036697387695312,0.0002608299255371,0.0,0.0,0.0,0.0050013065338134,1.2040019035339355,
in3,vp_acceleration,DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_07,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_07.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.000577688217163,0.0031640529632568,0.0003175735473632,0.0001440048217773,0.000577688217163,0.0001440048217773,0.0011765956878662,6.866455078125e-05,0.000248908996582,0.0029172897338867,0.0002467632293701,0.0,0.0,0.0,0.0042033195495605,1.1935389041900637,
in3,vp_acceleration,DEU_TestIntersectionInteract-3_1_T-1_in3_variant_00,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_TestIntersectionInteract-3_1_T-1_in3_variant_00.xml,30,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,27,0,inf,13,0.0014081001281738,0.0076875686645507,0.0017790794372558,0.0002362728118896,0.0014081001281738,0.0002362728118896,0.004626989364624,0.0001552104949951,0.0016238689422607,0.0071444511413574,0.0005431175231933,0.0,0.0,0.0,0.0111110210418701,0.975487470626831,
in3,vp_acceleration,DEU_TestIntersectionInteract-3_1_T-1_in3_variant_01,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_TestIntersectionInteract-3_1_T-1_in3_variant_01.xml,30,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,26,0,inf,13,0.0012447834014892,0.0089647769927978,0.0016193389892578,0.0001587867736816,0.0012447834014892,0.0001587867736816,0.0045082569122314,0.000126838684082,0.0014925003051757,0.0083427429199218,0.0006220340728759,0.0,0.0,0.0,0.0119876861572265,0.9987926483154296,
in3,vp_acceleration,DEU_TestIntersectionInteract-3_1_T-1_in3_variant_02,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_TestIntersectionInteract-3_1_T-1_in3_variant_02.xml,30,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,25,0,inf,13,0.0013611316680908,0.0086822509765625,0.0016365051269531,0.0001575946807861,0.0013611316680908,0.0001575946807861,0.0046703815460205,0.0001320838928222,0.0015044212341308,0.0079958438873291,0.0006864070892333,0.0,0.0,0.0,0.0118374824523925,0.9939281940460204,
in3,vp_acceleration,DEU_AachenFrankenburg-1_281480_T-1499_in3_safe_variant_27,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_281480_T-1499_in3_safe_variant_27.xml,10138,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0006933212280273,0.0054340362548828,0.0004274845123291,0.0001530647277832,0.0006933212280273,0.0001530647277832,0.0019197463989257,8.416175842285156e-05,0.0003433227539062,0.004814863204956,0.0006191730499267,0.0,0.0,0.0,0.0067079067230224,1.2772595882415771,
in3,vp_acceleration,DEU_AachenFrankenburg-1_294020_T-4039_in3_safe_variant_29,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_294020_T-4039_in3_safe_variant_29.xml,10394,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,13,0.0007355213165283,0.0046498775482177,0.0004615783691406,0.0001535415649414,0.0007355213165283,0.0001535415649414,0.0023431777954101,7.724761962890625e-05,0.0003843307495117,0.004408836364746,0.0002410411834716,0.0,0.0,0.0,0.0060005187988281,1.2258071899414062,
in3,vp_acceleration,DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_32,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_32.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0006935596466064,0.0048046112060546,0.0004310607910156,0.0001611709594726,0.0006935596466064,0.0001611709594726,0.0020785331726074,7.772445678710938e-05,0.0003533363342285,0.0045409202575683,0.0002636909484863,0.0,0.0,0.0,0.0060904026031494,1.503648281097412,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_35,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_35.xml,10131,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.000657320022583,0.0041019916534423,0.000411033630371,0.0001482963562011,0.000657320022583,0.0001482963562011,0.0019605159759521,7.414817810058594e-05,0.0003368854522705,0.0038561820983886,0.0002458095550537,0.0,0.0,0.0,0.0053186416625976,1.198817491531372,
in3,vp_acceleration,DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_40,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_40.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007259845733642,0.0040991306304931,0.0004439353942871,0.0001592636108398,0.0007259845733642,0.0001592636108398,0.0020067691802978,8.225440979003906e-05,0.000361680984497,0.0038378238677978,0.0002613067626953,0.0,0.0,0.0,0.0054283142089843,1.473062515258789,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_43,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_43.xml,10131,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007209777832031,0.0039730072021484,0.0004184246063232,0.0001654624938964,0.0007209777832031,0.0001654624938964,0.0019750595092773,7.510185241699219e-05,0.0003433227539062,0.0037159919738769,0.0002570152282714,0.0,0.0,0.0,0.0052778720855712,1.2044789791107178,
in3,vp_acceleration,DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47.xml,10381,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007081031799316,0.0049962997436523,0.0004386901855468,0.0001883506774902,0.0007081031799316,0.0001883506774902,0.0019638538360595,8.463859558105469e-05,0.0003540515899658,0.004371166229248,0.0006251335144042,0.0,0.0,0.0,0.006331443786621,1.25628662109375,
in3,vp_acceleration,DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0006136894226074,0.0040013790130615,0.0003230571746826,0.000157356262207,0.0006136894226074,0.000157356262207,0.0012335777282714,7.104873657226562e-05,0.0002520084381103,0.0037431716918945,0.0002582073211669,0.0,0.0,0.0,0.0050954818725585,1.2319190502166748,
in3,vp_acceleration,DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007030963897705,0.0040688514709472,0.0004224777221679,0.0001513957977294,0.0007030963897705,0.0001513957977294,0.001976728439331,7.295608520507812e-05,0.0003495216369628,0.0037989616394042,0.0002698898315429,0.0,0.0,0.0,0.0053458213806152,1.475639581680298,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53.xml,10131,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007109642028808,0.0044367313385009,0.0004365444183349,0.0001578330993652,0.0007109642028808,0.0001578330993652,0.0020294189453125,8.106231689453125e-05,0.0003554821014404,0.0041751861572265,0.0002615451812744,0.0,0.0,0.0,0.005742073059082,1.2297577857971191,
in3,vp_acceleration,DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56.xml,10277,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007362365722656,0.0049631595611572,0.0004808902740478,0.0001461505889892,0.0007362365722656,0.0001461505889892,0.0026710033416748,7.772445678710938e-05,0.0004031658172607,0.0046906471252441,0.000272512435913,0.0,0.0,0.0,0.0063264369964599,1.2472963333129885,
in3,vp_acceleration,DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57.xml,10381,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007240772247314,0.004364013671875,0.0004339218139648,0.0001814365386962,0.0007240772247314,0.0001814365386962,0.0019748210906982,7.486343383789062e-05,0.0003590583801269,0.0041086673736572,0.0002553462982177,0.0,0.0,0.0,0.0057034492492675,1.27532958984375,
in3,vp_acceleration,DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,7,0,inf,13,0.0005671977996826,0.0040524005889892,0.0003507137298583,0.0001461505889892,0.0005671977996826,0.0001461505889892,0.0011713504791259,8.130073547363281e-05,0.0002694129943847,0.0037779808044433,0.0002744197845458,0.0,0.0,0.0,0.0051164627075195,1.239243745803833,
in3,vp_acceleration,DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,13,0.0006458759307861,0.0041773319244384,0.0004117488861083,0.0001442432403564,0.0006458759307861,0.0001442432403564,0.0019254684448242,7.319450378417969e-05,0.0003385543823242,0.0039215087890625,0.0002558231353759,0.0,0.0,0.0,0.0053791999816894,1.4873743057250977,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63.xml,10131,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007071495056152,0.0051560401916503,0.0004281997680664,0.0001583099365234,0.0007071495056152,0.0001583099365234,0.0020601749420166,8.130073547363281e-05,0.0003468990325927,0.0049057006835937,0.0002503395080566,0.0,0.0,0.0,0.0064496994018554,1.2205212116241455,
in3,vp_acceleration,DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,vp,2,1,dpll,False,,False,736,,46,690,1,0,,0,0.0,0.0574612617492675,0.0042309761047363,2.2589070796966557,0.0,2.2589070796966557,0.0033206939697265,0.0005261898040771,0.0037047863006591,0.0543968677520751,0.0030643939971923,0.0,0.0,0.0,2.320599317550659,4.6170971393585205,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_212980_T-2999,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_212980_T-2999.xml,10277,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,4,0,inf,0,0.0,0.0046930313110351,0.0008599758148193,9.632110595703124e-05,0.0,9.632110595703124e-05,0.0026512145996093,0.0004429817199707,0.0004169940948486,0.0044324398040771,0.000260591506958,0.0,0.0,0.0,0.0056493282318115,1.205132246017456,
in3,vp_acceleration,DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,vp,2,1,dpll,False,,True,2,deceleration,2,0,2,0,inf,0,0.0,0.0047016143798828,0.0004546642303466,0.0003340244293212,0.0,0.0003340244293212,0.0020675659179687,0.0001025199890136,0.000352144241333,0.0044052600860595,0.0002963542938232,0.0,0.0,0.0,0.0054903030395507,1.246546745300293,
in3,vp_acceleration,DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,vp,2,1,dpll,False,,False,496,,31,465,3,0,,0,0.0,0.0579543113708496,0.0043859481811523,0.7682371139526367,0.0,0.7682371139526367,0.0013737678527832,0.0005836486816406,0.0038022994995117,0.054612398147583,0.0033419132232666,0.0,0.0,0.0,0.8305773735046387,3.269049882888794,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_26540_T-559,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,vp,2,1,dpll,False,,True,13,deceleration,13,0,1,0,inf,0,0.0,0.0058701038360595,0.0009365081787109,0.0058321952819824,0.0,0.0058321952819824,0.0019786357879638,0.0001282691955566,0.0008082389831542,0.005380630493164,0.0004894733428955,0.0,0.0,0.0,0.0126388072967529,1.5569860935211182,
in3,vp_acceleration,DEU_AachenFrankenburg-1_281480_T-1499,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_281480_T-1499.xml,10138,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,7,0,inf,0,0.0,0.0039279460906982,0.0007276535034179,0.0001404285430908,0.0,0.0001404285430908,0.0019612312316894,0.0003392696380615,0.0003883838653564,0.0036749839782714,0.0002529621124267,0.0,0.0,0.0,0.004796028137207,1.23624849319458,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291080_T-1099,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291080_T-1099.xml,10131,R_IN3_hand_draft,vp,2,1,dpll,False,,True,2,deceleration,2,0,4,0,inf,0,0.0,0.004307746887207,0.0004637241363525,0.0003464221954345,0.0,0.0003464221954345,0.0022714138031005,0.0001075267791748,0.0003561973571777,0.0040454864501953,0.0002622604370117,0.0,0.0,0.0,0.0051178932189941,1.2558770179748535,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291980_T-1999,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291980_T-1999.xml,10203,R_IN3_hand_draft,vp,2,1,dpll,False,,False,688,,43,645,6,0,,0,0.0,0.0675966739654541,0.0050020217895507,1.8123655319213867,0.0,1.8123655319213867,0.002223253250122,0.0006392002105712,0.0043628215789794,0.0636308193206787,0.0039658546447753,0.0,0.0,0.0,1.884964227676392,4.754238605499268,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_294020_T-4039,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_294020_T-4039.xml,10394,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,7,0,inf,0,0.0,0.0051321983337402,0.0008924007415771,0.0001094341278076,0.0,0.0001094341278076,0.0025007724761962,0.0004286766052246,0.0004637241363525,0.0048425197601318,0.0002896785736083,0.0,0.0,0.0,0.006134033203125,1.2029132843017578,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183000_T-3019.xml,10233,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0049006938934326,0.0008254051208496,0.00010347366333,0.0,0.00010347366333,0.0020761489868164,0.0004558563232421,0.0003695487976074,0.004664659500122,0.0002360343933105,0.0,0.0,0.0,0.0058295726776123,1.228356122970581,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183020_T-3039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183020_T-3039.xml,10235,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,6,0,inf,0,0.0,0.0046875476837158,0.0008764266967773,0.0001037120819091,0.0,0.0001037120819091,0.0025179386138916,0.0004398822784423,0.0004365444183349,0.0044279098510742,0.0002596378326416,0.0,0.0,0.0,0.0056676864624023,1.2301721572875977,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183920_T-3939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183920_T-3939.xml,10289,R_IN3_hand_draft,vp,2,1,dpll,False,,False,448,,28,420,9,0,,0,0.0,0.0597269535064697,0.0043542385101318,3.040433883666992,0.0,3.040433883666992,0.0033202171325683,0.0005297660827636,0.0038244724273681,0.0566208362579345,0.0031061172485351,0.0,0.0,0.0,3.1045150756835938,5.479403257369995,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_183940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183940_T-3959.xml,10291,R_IN3_hand_draft,vp,2,1,dpll,False,,False,464,,29,435,3,0,,0,0.0,0.0366442203521728,0.0028753280639648,4.907003879547119,0.0,4.907003879547119,0.0025057792663574,0.0003435611724853,0.0025317668914794,0.0344853401184082,0.0021588802337646,0.0,0.0,0.0,4.946523427963257,6.9360175132751465,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_184840_T-4859,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_184840_T-4859.xml,10366,R_IN3_hand_draft,vp,2,1,dpll,False,,True,278,acceleration,31,247,4,0,inf,0,0.0,0.0843925476074218,0.007115364074707,0.3934147357940674,0.0,0.3934147357940674,0.0012128353118896,0.0012180805206298,0.0058972835540771,0.0788381099700927,0.0055544376373291,0.0,0.0,0.0,0.4849226474761963,3.597325086593628,
in3,vp_acceleration,DEU_AachenFrankenburg-1_193620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_193620_T-3639.xml,10258,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,3,0,inf,0,0.0,0.0047411918640136,0.0008385181427001,0.0001006126403808,0.0,0.0001006126403808,0.0020818710327148,0.000478982925415,0.0003595352172851,0.004399299621582,0.0003418922424316,0.0,0.0,0.0,0.0056803226470947,1.2050607204437256,
in3,vp_acceleration,DEU_AachenFrankenburg-1_194200_T-4219,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_194200_T-4219.xml,10301,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,3,0,inf,0,0.0,0.0048966407775878,0.0009243488311767,0.0001246929168701,0.0,0.0001246929168701,0.0024948120117187,0.0005185604095458,0.0004057884216308,0.0046107769012451,0.0002858638763427,0.0,0.0,0.0,0.0059456825256347,1.1939189434051514,
in3,vp_acceleration,DEU_AachenFrankenburg-1_194240_T-4259,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_194240_T-4259.xml,10303,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.0049128532409667,0.0009379386901855,0.0002529621124267,0.0,0.0002529621124267,0.002532958984375,0.0005147457122802,0.0004231929779052,0.0046145915985107,0.000298261642456,0.0,0.0,0.0,0.0061037540435791,1.2129569053649902,
in3,vp_acceleration,DEU_AachenFrankenburg-1_19980_T-999,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_19980_T-999.xml,10083,R_IN3_hand_draft,vp,2,1,dpll,False,,False,448,,28,420,2,0,,0,0.0,0.0533490180969238,0.0038857460021972,6.641981601715088,0.0,6.641981601715088,0.0029945373535156,0.0004763603210449,0.0034093856811523,0.0505285263061523,0.0028204917907714,0.0,0.0,0.0,6.699216365814209,9.012695789337158,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_19980_T-999,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_19980_T-999.xml,10085,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.004993200302124,0.0009758472442626,0.0001084804534912,0.0,0.0001084804534912,0.0027422904968261,0.0004923343658447,0.0004835128784179,0.0046503543853759,0.000342845916748,0.0,0.0,0.0,0.0060775279998779,1.2558999061584473,
in3,vp_acceleration,DEU_AachenFrankenburg-1_20100_T-119,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_20100_T-119.xml,10032,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.0045864582061767,0.0008614063262939,0.0001027584075927,0.0,0.0001027584075927,0.0023500919342041,0.000467300415039,0.0003941059112548,0.0043199062347412,0.0002665519714355,0.0,0.0,0.0,0.0055506229400634,1.2331173419952393,
in3,vp_acceleration,DEU_AachenFrankenburg-1_202240_T-2259,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202240_T-2259.xml,10200,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.0049574375152587,0.0008096694946289,0.0001311302185058,0.0,0.0001311302185058,0.0015859603881835,0.0004851818084716,0.0003244876861572,0.004302978515625,0.0006544589996337,0.0,0.0,0.0,0.0058982372283935,1.2859256267547607,
in3,vp_acceleration,DEU_AachenFrankenburg-1_202720_T-2739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202720_T-2739.xml,10227,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,7,0,inf,0,0.0,0.005211591720581,0.0009970664978027,0.0001156330108642,0.0,0.0001156330108642,0.0023863315582275,0.0004968643188476,0.000500202178955,0.0049390792846679,0.000272512435913,0.0,0.0,0.0,0.006324291229248,1.156747341156006,
in3,vp_acceleration,DEU_AachenFrankenburg-1_202900_T-2919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202900_T-2919.xml,10233,R_IN3_hand_draft,vp,2,1,dpll,False,,True,67,acceleration,33,34,5,0,inf,0,0.0,0.0180492401123046,0.0027236938476562,0.3165807723999023,0.0,0.3165807723999023,0.0011022090911865,0.0005533695220947,0.0021703243255615,0.0166254043579101,0.0014238357543945,0.0,0.0,0.0,0.3373537063598633,1.9683852195739744,
in3,vp_acceleration,DEU_AachenFrankenburg-1_206360_T-6379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3_hand_draft,vp,2,1,dpll,False,,False,640,,40,600,2,0,,0,0.0,0.1262147426605224,0.009791612625122,11.411287307739258,0.0,11.411287307739258,0.0026431083679199,0.0012683868408203,0.0085232257843017,0.1192560195922851,0.0069587230682373,0.0,0.0,0.0,11.547293663024902,15.769914627075195,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_211260_T-1279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211260_T-1279.xml,10135,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,6,0,inf,0,0.0,0.0050437450408935,0.0008101463317871,0.0001046657562255,0.0,0.0001046657562255,0.0018537044525146,0.0004572868347167,0.0003528594970703,0.0044348239898681,0.0006089210510253,0.0,0.0,0.0,0.0059585571289062,1.2533552646636963,
in3,vp_acceleration,DEU_AachenFrankenburg-1_211520_T-1539,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211520_T-1539.xml,10159,R_IN3_hand_draft,vp,2,1,dpll,False,,True,12,deceleration,12,0,8,0,inf,0,0.0,0.0043444633483886,0.0004129409790039,0.0050234794616699,0.0,0.0050234794616699,0.0017881393432617,5.960464477539063e-05,0.0003533363342285,0.004044771194458,0.0002996921539306,0.0,0.0,0.0,0.0097808837890625,1.2561323642730713,
in3,vp_acceleration,DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN3_hand_draft,vp,2,1,dpll,False,,False,748,,52,696,3,0,,0,0.0,0.0652897357940673,0.0045452117919921,6.148006677627564,0.0,6.148006677627564,0.001997947692871,0.000589370727539,0.0039558410644531,0.0618748664855957,0.0034148693084716,0.0,0.0,0.0,6.217841625213623,8.878102779388428,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_212700_T-2719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_212700_T-2719.xml,10260,R_IN3_hand_draft,vp,2,1,dpll,False,,False,464,,29,435,14,0,,0,0.0,0.0290093421936035,0.002148151397705,3.0397658348083496,0.0,3.0397658348083496,0.0017337799072265,0.0002999305725097,0.0018482208251953,0.027095079421997,0.0019142627716064,0.0,0.0,0.0,3.070923328399658,4.902811765670776,repair returned None
in3,vp_acceleration,DEU_AachenFrankenburg-1_213160_T-3179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_213160_T-3179.xml,10295,R_IN3_hand_draft,vp,2,1,dpll,False,,True,1,deceleration,1,0,6,0,inf,0,0.0,0.0036144256591796,0.0007288455963134,0.000108003616333,0.0,0.000108003616333,0.0017271041870117,0.0003960132598876,0.0003328323364257,0.0033857822418212,0.0002286434173583,0.0,0.0,0.0,0.0044512748718261,1.2296030521392822,
