group,scenario_id,ego_id,rule,vp_success,sampling_success,vp_core_time_s,sampling_core_time_s,runtime_ratio_sampling_over_vp,sampling_candidates_checked,sampling_error
rg3,DEU_LocationALower-31_47_T-1,13,R_G3,True,True,0.009600400924682617,0.30199714400077937,31.45672210671381,1,
rg3,DEU_LocationALower-32_117_T-1,17,R_G3,True,True,0.009824037551879883,0.15071857200018712,15.341815542159273,1,
rg3,DEU_LocationALower-32_136_T-1,16,R_G3,True,True,0.009224176406860352,0.25393193399941083,27.52895465123071,1,
rg3,DEU_LocationALower-32_186_T-1,12,R_G3,True,True,0.009307622909545898,0.35867908699947293,38.53605700243954,31,
rg3,DEU_LocationALower-32_70_T-1,14,R_G3,True,True,0.009815454483032227,0.2727578439989884,27.78861075363339,1,
rg3,DEU_LocationALower-32_84_T-1,13,R_G3,True,True,0.009653329849243164,0.2735461199990823,28.33697017206231,1,
rg3,DEU_LocationALower-33_120_T-1,9,R_G3,True,True,0.009989261627197266,0.2838715379984933,28.417669753048653,1,
rg3,DEU_LocationALower-33_124_T-1,21,R_G3,True,True,0.00932168960571289,0.2893806210013281,31.04379498154265,1,
rg3,DEU_LocationALower-33_128_T-1,6,R_G3,True,True,0.009333372116088867,0.20747109599687974,22.228953631800564,1,
rg3,DEU_LocationALower-33_142_T-1,10,R_G3,True,True,0.00792241096496582,0.25783424800101784,32.54492213812215,8,
rg3,DEU_LocationALower-33_16_T-1,12,R_G3,True,True,0.009566307067871094,0.2304157770013262,24.08617822599368,1,
rg3,DEU_LocationALower-33_183_T-1,25,R_G3,True,True,0.009485960006713867,0.1948397890009801,20.53980713212775,1,
rg3,DEU_LocationALower-33_219_T-1,8,R_G3,True,True,0.008701324462890625,0.27062390499850153,31.101461180152207,1,
rg3,DEU_LocationALower-33_228_T-1,14,R_G3,True,True,0.008625030517578125,0.2942637489977642,34.11741539905789,1,
rg3,DEU_LocationALower-33_233_T-1,14,R_G3,True,True,0.00942230224609375,0.22742524500063155,24.13690826941116,1,
rg3,DEU_LocationALower-33_261_T-1,13,R_G3,True,True,0.009124517440795898,0.22052818999873125,24.168750997476902,1,
rg3,DEU_LocationALower-33_265_T-1,22,R_G3,True,True,0.009373664855957031,0.2395424699971045,25.55483620100558,1,
rg3,DEU_LocationALower-33_46_T-1,17,R_G3,True,True,0.00995492935180664,0.2650847570002952,26.62849203969359,1,
rg3,DEU_LocationALower-33_96_T-1,9,R_G3,True,True,0.009202003479003906,0.28038857399951667,30.470383394146253,1,
rg3,DEU_LocationALower-34_120_T-1,17,R_G3,True,True,0.009862661361694336,0.2658975129997998,26.960016495397596,1,
rg3,DEU_LocationALower-34_146_T-1,14,R_G3,True,True,0.008826732635498047,0.2683338860006188,30.40013752330883,1,
rg3,DEU_LocationALower-34_147_T-1,16,R_G3,True,True,0.009835243225097656,0.33600729099998716,34.163597514554695,1,
rg3,DEU_LocationALower-34_163_T-1,15,R_G3,True,True,0.011144638061523438,0.3188379690000147,28.609091406996356,1,
rg3,DEU_LocationALower-34_179_T-1,15,R_G3,True,True,0.009576082229614258,0.23421628399955807,24.458466247839723,1,
rg3,DEU_LocationALower-34_37_T-1,9,R_G3,True,True,0.010027170181274414,0.2309804680007801,23.035459040291602,1,
rg3,DEU_LocationALower-34_49_T-1,10,R_G3,True,True,0.009433746337890625,0.21510438599943882,22.801586802845488,1,
rg3,DEU_LocationALower-34_96_T-1,14,R_G3,True,True,0.010009527206420898,0.2044770759966923,20.42824518879619,1,
rg3,DEU_LocationALower-35_126_T-1,20,R_G3,True,True,0.009569883346557617,0.30508325600021635,31.879516703822503,1,
rg3,DEU_LocationALower-35_263_T-1,12,R_G3,True,True,0.009731292724609375,0.3680913670032169,37.82553638247404,41,
rg3,DEU_LocationALower-35_34_T-1,19,R_G3,True,True,0.00969696044921875,0.22981931199683459,23.700139151887573,1,
rg3,DEU_LocationALower-36_113_T-1,14,R_G3,True,True,0.009800910949707031,0.25348758600011934,25.86367607061021,1,
rg3,DEU_LocationALower-36_123_T-1,15,R_G3,True,True,0.009947061538696289,0.22213499899953604,22.331720592597254,1,
rg3,DEU_LocationALower-36_199_T-1,19,R_G3,True,True,0.008774757385253906,0.28791939199800254,32.81223392932263,1,
rg3,DEU_LocationALower-36_208_T-1,8,R_G3,True,True,0.006698131561279297,0.21212219899825868,31.668861242514144,1,
rg3,DEU_LocationALower-36_236_T-1,6,R_G3,True,True,0.0060176849365234375,0.19262101499771234,32.009155851385295,3,
rg3,DEU_LocationALower-36_263_T-1,15,R_G3,True,True,0.009646892547607422,0.1916773330012802,19.869334301730056,1,
rg3,DEU_LocationALower-36_269_T-1,18,R_G3,True,True,0.009224176406860352,0.5501143299989053,59.63831411439242,1,
rg3,DEU_LocationALower-36_291_T-1,13,R_G3,True,True,0.008927106857299805,0.1945449259983434,21.792606396243777,1,
rg3,DEU_LocationALower-36_61_T-1,9,R_G3,True,True,0.009741544723510742,0.1877358509991609,19.271671621654583,1,
rg3,DEU_LocationALower-37_1_T-1,11,R_G3,True,True,0.008906364440917969,0.2984004419995472,33.504180519340096,33,
rg3,DEU_LocationALower-37_121_T-1,16,R_G3,True,True,0.00968480110168457,0.20509323599981144,21.176814458702474,1,
rg3,DEU_LocationALower-37_205_T-1,15,R_G3,True,True,0.009653091430664062,0.19146946299952106,19.8350408648672,1,
rg3,DEU_LocationALower-37_231_T-1,23,R_G3,True,True,0.009392023086547852,0.21681838000222342,23.08537553669042,1,
rg3,DEU_LocationALower-37_235_T-1,8,R_G3,True,True,0.009291887283325195,0.2084318080014782,22.431590229847124,9,
rg3,DEU_LocationALower-37_240_T-1,8,R_G3,True,True,0.009636640548706055,0.2152454780007247,22.33615303100897,1,
rg3,DEU_LocationALower-37_4_T-1,22,R_G3,True,True,0.009253978729248047,0.21306421999906888,23.024066321403993,1,
rg1_rg3,DEU_LocationALower-11_102_T-1,16,R_G1_R_G3,True,True,0.010257720947265625,0.07656207399850246,7.463848392065239,1,
rg1_rg3,DEU_LocationALower-11_110_T-1,16,R_G1_R_G3,True,False,0.010234355926513672,12.490871776000859,1220.4844023101966,4826,
rg1_rg3,DEU_LocationALower-11_131_T-1,18,R_G1_R_G3,True,True,0.011331319808959961,0.12281232999885106,10.838307634891766,1,
rg1_rg3,DEU_LocationALower-11_4_T-1,18,R_G1_R_G3,True,True,0.010553836822509766,0.1473006730011548,13.95707319322811,10,
rg1_rg3,DEU_LocationALower-11_43_T-1,17,R_G1_R_G3,True,True,0.01023554801940918,0.1209226490027504,11.813988735478606,1,
rg1_rg3,DEU_LocationALower-11_56_T-1,15,R_G1_R_G3,True,True,0.011796951293945312,0.2876986080009374,24.38753885070258,46,
rg1_rg3,DEU_LocationALower-11_64_T-1,18,R_G1_R_G3,True,True,0.012421369552612305,0.11227746399890748,9.039056725857955,1,
rg1_rg3,DEU_LocationALower-12_109_T-1,20,R_G1_R_G3,True,True,0.010694503784179688,0.13811531200190075,12.914606866212331,1,
rg1_rg3,DEU_LocationALower-12_167_T-1,12,R_G1_R_G3,True,True,0.010413408279418945,0.5765909949986963,55.370055559837255,110,
rg1_rg3,DEU_LocationALower-12_217_T-1,14,R_G1_R_G3,True,True,0.01022648811340332,0.1426674729991646,13.950778744090833,1,
rg1_rg3,DEU_LocationALower-12_52_T-1,26,R_G1_R_G3,True,True,0.010773420333862305,0.32312790699870675,29.99306598880881,41,
rg1_rg3,DEU_LocationALower-13_162_T-1,21,R_G1_R_G3,True,True,0.010380268096923828,0.1184657480007445,11.412590396952424,1,
rg1_rg3,DEU_LocationALower-13_167_T-1,17,R_G1_R_G3,True,True,0.010456562042236328,0.11031171800277662,10.549520727482284,1,
rg1_rg3,DEU_LocationALower-13_168_T-1,12,R_G1_R_G3,True,True,0.022096872329711914,0.11718754200046533,5.3033542599100105,1,
rg1_rg3,DEU_LocationALower-13_214_T-1,21,R_G1_R_G3,True,True,0.010637521743774414,0.1286702729994431,12.095888130592739,1,
rg1_rg3,DEU_LocationALower-13_239_T-1,18,R_G1_R_G3,True,True,0.010406017303466797,0.32873878800091916,31.591220580749834,41,
rg1_rg3,DEU_LocationALower-13_241_T-1,20,R_G1_R_G3,True,True,0.010716438293457031,0.1265184039984888,11.806012458051027,1,
rg1_rg3,DEU_LocationALower-13_247_T-1,15,R_G1_R_G3,True,True,0.010699987411499023,0.12760557900037384,11.92576907737659,1,
rg1_rg3,DEU_LocationALower-13_29_T-1,18,R_G1_R_G3,True,True,0.010363340377807617,0.1268267659979756,12.238019921604275,1,
rg1_rg3,DEU_LocationALower-13_56_T-1,10,R_G1_R_G3,True,True,0.009989738464355469,0.22348819699982414,22.371776578261347,35,
rg1_rg3,DEU_LocationALower-13_82_T-1,17,R_G1_R_G3,True,True,0.010103225708007812,0.10681666399977985,10.572530703250251,1,
rg1_rg3,DEU_LocationALower-14_14_T-1,13,R_G1_R_G3,True,False,0.010757923126220703,12.506784766999772,1162.5649877081294,5080,
rg1_rg3,DEU_LocationALower-14_161_T-1,21,R_G1_R_G3,True,True,0.010744571685791016,0.11832758400123566,11.012778122902382,1,
rg1_rg3,DEU_LocationALower-14_219_T-1,12,R_G1_R_G3,True,True,0.010669469833374023,0.1378603839984862,12.921015397340545,1,
rg1_rg3,DEU_LocationALower-14_247_T-1,16,R_G1_R_G3,True,True,0.010825634002685547,0.12330512300104601,11.39010638734483,1,
rg1_rg3,DEU_LocationALower-14_252_T-1,12,R_G1_R_G3,True,True,0.010707378387451172,0.14784314099961193,13.807594693102567,1,
rg1_rg3,DEU_LocationALower-14_39_T-1,15,R_G1_R_G3,True,True,0.012096166610717773,0.12484259199845837,10.320839321760165,1,
rg1_rg3,DEU_LocationALower-14_96_T-1,15,R_G1_R_G3,True,True,0.010554790496826172,0.1283649550023256,12.161771949990381,1,
rg1_rg3,DEU_LocationALower-25_155_T-1,15,R_G1_R_G3,True,True,0.01060628890991211,0.11437614999886137,10.783804869955137,1,
rg1_rg3,DEU_LocationALower-27_140_T-1,14,R_G1_R_G3,True,True,0.010972023010253906,0.23560275999989244,21.473046472807233,31,
rg1_rg3,DEU_LocationALower-27_184_T-1,13,R_G1_R_G3,True,True,0.0099334716796875,0.13824269999895478,13.916856508650538,1,
rg1_rg3,DEU_LocationALower-28_109_T-1,13,R_G1_R_G3,True,True,0.010318517684936523,0.14038332999916747,13.604990007828928,1,
rg1_rg3,DEU_LocationALower-28_109_T-1,18,R_G1_R_G3,True,True,0.010409832000732422,0.12933840300320298,12.42463884086726,1,
rg1_rg3,DEU_LocationALower-28_228_T-1,11,R_G1_R_G3,True,True,0.01055455207824707,0.11684711699854233,11.070779331257858,1,
rg1_rg3,DEU_LocationALower-28_252_T-1,12,R_G1_R_G3,True,True,0.009795665740966797,0.1300555899979372,13.276850541564231,1,
rg1_rg3,DEU_LocationALower-28_252_T-1,18,R_G1_R_G3,True,True,0.009884357452392578,0.13501074300074833,13.659030812171613,1,
rg1_rg3,DEU_LocationALower-29_123_T-1,16,R_G1_R_G3,True,True,0.0098724365234375,0.13357625800199457,13.530222016103117,1,
rg1_rg3,DEU_LocationALower-29_134_T-1,9,R_G1_R_G3,True,True,0.008054733276367188,0.10799803600093583,13.408021382632878,1,
rg1_rg3,DEU_LocationALower-29_245_T-1,12,R_G1_R_G3,True,True,0.009609699249267578,0.1415208700018411,14.726878160378162,1,
rg1_rg3,DEU_LocationALower-29_249_T-1,23,R_G1_R_G3,True,True,0.009862899780273438,0.12784955600000103,12.962674147385137,1,
rg1_rg3,DEU_LocationALower-29_250_T-1,12,R_G1_R_G3,True,True,0.010447263717651367,0.16208299400022952,15.514396724414949,1,
rg1_rg3,DEU_LocationALower-29_65_T-1,8,R_G1_R_G3,True,True,0.009836435317993164,0.12803527800133452,13.016430633882962,1,
rg1_rg3,DEU_LocationALower-29_70_T-1,11,R_G1_R_G3,True,False,0.010003805160522461,13.463762960000167,1345.8641730780175,4885,
rg1_rg3,DEU_LocationALower-30_218_T-1,16,R_G1_R_G3,True,True,0.010080337524414062,0.12343512499865028,12.245138091824476,1,
rg1_rg3,DEU_LocationALower-30_46_T-1,16,R_G1_R_G3,True,False,0.009962081909179688,14.012898008997581,1406.623448466652,4885,
rg1_rg3,DEU_LocationALower-31_154_T-1,9,R_G1_R_G3,True,False,0.008305788040161133,11.201888256997336,1348.68458029902,5071,
rg1_rg3,DEU_LocationALower-31_239_T-1,16,R_G1_R_G3,True,True,0.010575532913208008,0.15586088999771164,14.737875743647269,1,
rg1_rg3,DEU_LocationALower-31_24_T-1,13,R_G1_R_G3,True,False,0.012129783630371094,12.705530768002063,1047.4655735976517,3905,
rg1_rg3,DEU_LocationALower-31_31_T-1,15,R_G1_R_G3,True,True,0.01032876968383789,0.15867648700077552,15.362573845466525,1,
rg1_rg3,DEU_LocationALower-31_47_T-1,13,R_G1_R_G3,True,True,0.010216474533081055,0.29327323300094577,28.70591338052318,28,
rg1_rg3,DEU_LocationALower-32_117_T-1,17,R_G1_R_G3,True,True,0.010378122329711914,0.3398704129976977,32.74873837482817,40,
rg1_rg3,DEU_LocationALower-32_136_T-1,16,R_G1_R_G3,True,False,0.010812044143676758,13.711055003001093,1268.1279155727248,4563,
rg1_rg3,DEU_LocationALower-32_186_T-1,12,R_G1_R_G3,True,True,0.009939193725585938,0.2746531440025137,27.633342460715777,31,
rg1_rg3,DEU_LocationALower-32_70_T-1,14,R_G1_R_G3,True,True,0.011927604675292969,0.16096438499880605,13.49511401331319,1,
rg1_rg3,DEU_LocationALower-32_84_T-1,13,R_G1_R_G3,True,True,0.009853124618530273,0.15221858600125415,15.448762894461352,1,
rg1_rg3,DEU_LocationALower-33_142_T-1,10,R_G1_R_G3,True,True,0.00795888900756836,0.1450188929993601,18.220997033814275,9,
rg1_rg3,DEU_LocationALower-33_16_T-1,12,R_G1_R_G3,True,False,0.009546995162963867,16.681946034001157,1747.3504227504231,4496,
rg1_rg3,DEU_LocationALower-33_219_T-1,8,R_G1_R_G3,True,True,0.008934736251831055,0.329658680002467,36.89629673566557,19,
rg1_rg3,DEU_LocationALower-33_228_T-1,14,R_G1_R_G3,True,True,0.009939432144165039,0.2107256250019418,21.200972243233096,1,
rg1_rg3,DEU_LocationALower-33_233_T-1,14,R_G1_R_G3,True,True,0.010620832443237305,0.20289068000056432,19.103086418593552,1,
rg1_rg3,DEU_LocationALower-33_261_T-1,13,R_G1_R_G3,True,False,0.011291027069091797,25.723348393999913,2278.2115600816633,7151,
rg1_rg3,DEU_LocationALower-33_265_T-1,22,R_G1_R_G3,True,True,0.009973526000976562,0.2201175849986612,22.07018711106867,1,
rg1_rg3,DEU_LocationALower-33_96_T-1,9,R_G1_R_G3,True,True,0.009806632995605469,0.4073412020006799,41.537314813679366,41,
rg1_rg3,DEU_LocationALower-34_120_T-1,17,R_G1_R_G3,True,True,0.010849237442016602,0.1981099609984085,18.260265945620674,1,
rg1_rg3,DEU_LocationALower-34_146_T-1,14,R_G1_R_G3,True,True,0.010229349136352539,0.2571869829989737,25.142067160949246,1,
rg1_rg3,DEU_LocationALower-34_147_T-1,16,R_G1_R_G3,True,True,0.010027885437011719,0.26065549600025406,25.99306679733356,1,
rg1_rg3,DEU_LocationALower-34_163_T-1,15,R_G1_R_G3,True,False,0.010315656661987305,17.291439843000262,1676.2325860183366,4907,
rg1_rg3,DEU_LocationALower-34_179_T-1,15,R_G1_R_G3,True,False,0.010005950927734375,13.700698291999288,1369.254995447145,3791,
rg1_rg3,DEU_LocationALower-34_37_T-1,9,R_G1_R_G3,True,True,0.009542226791381836,0.40946777399949497,42.91113415678929,28,
rg1_rg3,DEU_LocationALower-34_49_T-1,10,R_G1_R_G3,True,True,0.009840965270996094,0.396138106003491,40.253988820691596,41,
rg1_rg3,DEU_LocationALower-34_96_T-1,14,R_G1_R_G3,True,True,0.011908769607543945,0.4288237360015046,36.00907147702766,41,
rg1_rg3,DEU_LocationALower-35_126_T-1,20,R_G1_R_G3,True,True,0.010219812393188477,0.40057442800025456,39.19586902272669,41,
rg1_rg3,DEU_LocationALower-35_263_T-1,12,R_G1_R_G3,True,True,0.010070562362670898,0.539439410000341,53.56596688184072,71,
rg1_rg3,DEU_LocationALower-35_34_T-1,19,R_G1_R_G3,True,True,0.01006007194519043,0.4602944610014674,45.75458938159258,45,
rg1_rg3,DEU_LocationALower-36_113_T-1,14,R_G1_R_G3,True,True,0.00995635986328125,0.24485745100173517,24.593069592106843,1,
rg1_rg3,DEU_LocationALower-36_123_T-1,15,R_G1_R_G3,True,False,0.009628772735595703,16.14491412300049,1676.736440493177,4452,
rg1_rg3,DEU_LocationALower-36_208_T-1,8,R_G1_R_G3,True,True,0.008797407150268555,0.22214712500135647,25.25143161011652,1,
rg1_rg3,DEU_LocationALower-36_236_T-1,6,R_G1_R_G3,True,True,0.007128238677978516,0.22913653899740893,32.144902738075736,20,
rg1_rg3,DEU_LocationALower-36_269_T-1,18,R_G1_R_G3,True,True,0.009669303894042969,0.24403871499816887,25.238498828081656,1,
rg1_rg3,DEU_LocationALower-36_291_T-1,13,R_G1_R_G3,True,True,0.01003718376159668,0.7126627340003324,71.00226028809544,1,
rg1_rg3,DEU_LocationALower-36_61_T-1,9,R_G1_R_G3,True,True,0.009788751602172852,0.25693621800019173,26.248108895025847,1,
rg1_rg3,DEU_LocationALower-37_1_T-1,11,R_G1_R_G3,True,True,0.010886907577514648,0.37296987599984277,34.2585691431935,33,
rg1_rg3,DEU_LocationALower-37_205_T-1,15,R_G1_R_G3,True,True,0.009884119033813477,0.2502435130008962,25.317735667166243,1,
rg1_rg3,DEU_LocationALower-37_231_T-1,23,R_G1_R_G3,True,True,0.009892702102661133,0.2684376360011811,27.134915538290745,1,
rg1_rg3,DEU_LocationALower-37_240_T-1,8,R_G1_R_G3,True,True,0.009552240371704102,0.4394906480010832,46.009169671122805,45,
rg1_rg3,DEU_LocationALower-37_4_T-1,22,R_G1_R_G3,True,True,0.009699344635009766,0.25130593400172074,25.909578786862824,1,
rg1_rg3,DEU_LocationALower-29_192_T-1,9,R_G1_R_G3,True,True,0.024034500122070312,0.2907677869989129,12.09793361718007,1,
in1,DEU_AachenBendplatz-1_155320_T-5339,10335,R_IN1,True,False,0.009977102279663086,0.8571326630008116,85.90998057100762,0,
in1,DEU_AachenBendplatz-1_75140_T-5159,10203,R_IN1,True,False,0.006205081939697266,1.8678039489968796,301.0119716626992,213,
in1,DEU_AachenBendplatz-1_171600_T-1619,10125,R_IN1,True,False,0.007523298263549805,2.333409348000714,310.1577614310501,406,
in1,DEU_AachenBendplatz-1_124700_T-4719,10320,R_IN1,True,False,0.009212493896484375,1.9843067949987017,215.39301054581352,328,
in1,DEU_AachenBendplatz-1_12700_T-719,10035,R_IN1,True,True,0.010744333267211914,0.35250078800163465,32.808065352677424,5,
in1,DEU_AachenBendplatz-1_162800_T-2819,10214,R_IN1,True,False,0.01140904426574707,0.9123020619990712,79.96305744364935,5,
in1,DEU_AachenBendplatz-1_134900_T-4919,10351,R_IN1,True,True,0.008631467819213867,0.1673010289996455,19.382685830934705,2,
in1,DEU_AachenBendplatz-1_172260_T-2279,10176,R_IN1,True,False,0.00980997085571289,0.763671640001121,77.84647388186607,0,
in1,DEU_AachenBendplatz-1_123940_T-3959,10258,R_IN1,True,False,0.00973653793334961,1.2764862980002363,131.1026883208674,52,
in1,DEU_AachenBendplatz-1_85160_T-5179,10405,R_IN1,True,False,0.00806117057800293,1.674800041000708,207.7613945511648,210,
in1,DEU_AachenBendplatz-1_141540_T-1559,10095,R_IN1,True,True,0.00827789306640625,0.218162362001749,26.354817615016813,12,
in1,DEU_AachenBendplatz-1_91260_T-1279,10075,R_IN1,True,False,0.007245540618896484,1.3025129090019618,179.76752564259837,41,
in1,DEU_AachenBendplatz-1_91280_T-1299,10079,R_IN1,True,False,0.007695674896240234,1.048459511002875,136.2400991646757,52,
in1,DEU_AachenBendplatz-1_85140_T-5159,10407,R_IN1,True,True,0.011339187622070312,0.18190987900015898,16.042584800880633,3,
in1,DEU_AachenBendplatz-1_13540_T-559,10040,R_IN1,True,True,0.009088277816772461,0.5322635279990209,58.56593941447586,14,
in1,DEU_AachenBendplatz-1_154520_T-4539,10285,R_IN1,True,True,0.009717464447021484,0.21101550800085533,21.715078984985023,3,
in1,DEU_AachenBendplatz-1_93520_T-3539,10208,R_IN1,True,True,0.011020421981811523,0.27823161500054994,25.246911185411303,7,
in1,DEU_AachenBendplatz-1_143020_T-3039,10228,R_IN1,True,False,0.008244514465332031,2.6661794940009713,323.38829717774,305,
in1,DEU_AachenBendplatz-1_132600_T-2619,10185,R_IN1,True,False,0.007773637771606445,1.236407729000348,159.05136891204035,0,
in1,DEU_AachenBendplatz-1_11500_T-519,10043,R_IN1,True,True,0.007276296615600586,1.4112691119989904,193.95431310114398,78,
in1,DEU_AachenBendplatz-1_124040_T-4059,10264,R_IN1,True,False,0.010267257690429688,1.3443407000013394,130.93473842138255,30,
in1,DEU_AachenBendplatz-1_113780_T-3799,10256,R_IN1,True,False,0.00899505615234375,1.0449396220028575,116.16821555144914,0,
in1,DEU_AachenBendplatz-1_71760_T-1779,10074,R_IN1,True,False,0.0067174434661865234,2.9222879789995204,435.02978383210666,457,
in1,DEU_AachenBendplatz-1_73920_T-3939,10153,R_IN1,True,True,0.009978771209716797,0.11154841300231055,11.178572056416188,10,
in1,DEU_AachenBendplatz-1_161380_T-1399,10106,R_IN1,True,False,0.006272077560424805,1.8406731950017274,293.471051221672,275,
in1,DEU_AachenBendplatz-1_10700_T-719,10051,R_IN1,True,True,0.012127876281738281,0.38217193500167923,31.511859630126665,12,
in1,DEU_AachenBendplatz-1_83540_T-3559,10269,R_IN1,True,True,0.005580425262451172,0.45688585999960196,81.87294668630994,23,
in1,DEU_AachenBendplatz-1_113760_T-3779,10254,R_IN1,True,False,0.007588863372802734,0.9443679129981319,124.44128542129177,59,
in1,DEU_AachenBendplatz-1_93760_T-3779,10229,R_IN1,True,True,0.008445024490356445,3.849030825000227,455.77497488556935,748,
in1,DEU_AachenBendplatz-1_141960_T-1979,10140,R_IN1,True,True,0.012253999710083008,0.15285614100139355,12.473979485703621,1,
in1,DEU_AachenBendplatz-1_81000_T-1019,10078,R_IN1,True,True,0.007279157638549805,1.4483886970010644,198.97751483365604,139,
in1,DEU_AachenBendplatz-1_122260_T-2279,10128,R_IN1,True,False,0.0067822933197021484,1.0455631639997591,154.16071153432156,0,
in1,DEU_AachenBendplatz-1_163720_T-3739,10270,R_IN1,True,True,0.01174306869506836,1.4019786060016486,119.38775480300359,112,
in1,DEU_AachenBendplatz-1_13840_T-859,10063,R_IN1,True,True,0.01060342788696289,0.20811624100315385,19.627260469139095,8,
in1,DEU_AachenBendplatz-1_81940_T-1959,10157,R_IN1,True,True,0.010445117950439453,0.5765598389989464,55.19897829154615,19,
in1,DEU_AachenBendplatz-1_171180_T-1199,10090,R_IN1,True,True,0.009523630142211914,0.19765572500182316,20.7542420327462,1,
in1,DEU_AachenBendplatz-1_171380_T-1399,10107,R_IN1,True,True,0.006757020950317383,1.0116640899977938,149.72043115395033,134,
in1,DEU_AachenBendplatz-1_14360_T-379,10028,R_IN1,True,True,0.010586023330688477,0.5093303370013018,48.11347198950267,5,
in1,DEU_AachenBendplatz-1_132180_T-2199,10158,R_IN1,True,True,0.008950948715209961,0.2771803249997902,30.966586204296938,20,
in1,DEU_AachenBendplatz-1_134380_T-4399,10309,R_IN1,True,True,0.010558843612670898,0.6323871390013664,59.891704262243714,5,
in1,DEU_AachenBendplatz-1_125580_T-5599,10402,R_IN1,True,True,0.007002115249633789,0.3631687429988233,51.86557633678152,16,
in1,DEU_AachenBendplatz-1_102320_T-2339,10147,R_IN1,True,True,0.01116180419921875,0.34325317999901017,30.75248175586484,2,
in1,DEU_AachenBendplatz-1_102160_T-2179,10130,R_IN1,True,True,0.009018421173095703,0.29300878099820693,32.490030724261175,4,
in1,DEU_AachenBendplatz-1_144920_T-4939,10367,R_IN1,True,False,0.0075702667236328125,1.007325901002332,133.0634623292292,0,
in1,DEU_AachenBendplatz-1_83420_T-3439,10262,R_IN1,True,True,0.011266469955444336,0.2680433349996747,23.791243935297334,4,
in1,DEU_AachenBendplatz-1_124320_T-4339,10290,R_IN1,True,True,0.010044097900390625,0.29975203100184444,29.843599094169203,22,
in1,DEU_AachenBendplatz-1_132580_T-2599,10183,R_IN1,True,True,0.009073019027709961,0.20093531800011988,22.14646716671068,20,
in1,DEU_AachenBendplatz-1_71480_T-1499,10069,R_IN1,True,True,0.009921073913574219,0.11180525600138935,11.269471125340079,1,
in1,DEU_AachenBendplatz-1_143920_T-3939,10304,R_IN1,True,True,0.010566949844360352,0.18346628799918108,17.362274894973424,7,
in1,DEU_AachenBendplatz-1_83340_T-3359,10255,R_IN1,True,True,0.009763479232788086,0.18705809200037038,19.15895835289789,6,
in1,DEU_AachenBendplatz-1_102260_T-2279,10142,R_IN1,True,False,0.0071141719818115234,0.7392462009993324,103.91176975891631,0,
in1,DEU_AachenBendplatz-1_102720_T-2739,10169,R_IN1,True,False,0.006113767623901367,0.7919039500011422,129.52797664491638,0,
in1,DEU_AachenBendplatz-1_111320_T-1339,10087,R_IN1,True,False,0.006693363189697266,1.0499207900029432,156.85997610573858,0,
in1,DEU_AachenBendplatz-1_113180_T-3199,10211,R_IN1,True,True,0.006102800369262695,0.1688858279994747,27.673497047369175,5,
in1,DEU_AachenBendplatz-1_113620_T-3639,10245,R_IN1,True,False,0.0081634521484375,1.0403656870003033,127.44187974439603,0,
in1,DEU_AachenBendplatz-1_12640_T-659,10034,R_IN1,True,False,0.00788116455078125,0.8453817679983331,107.2660978655155,0,
in1,DEU_AachenBendplatz-1_133320_T-3339,10229,R_IN1,True,True,0.00680088996887207,0.19677834200047073,28.934204626325762,4,
in1,DEU_AachenBendplatz-1_134560_T-4579,10319,R_IN1,True,False,0.007905721664428711,1.1133814310014714,140.83235892443062,0,
in1,DEU_AachenBendplatz-1_143120_T-3139,10231,R_IN1,True,False,0.007634878158569336,0.8813117830031842,115.43233103386278,0,
in1,DEU_AachenBendplatz-1_143500_T-3519,10266,R_IN1,True,False,0.008998394012451172,1.0254732619978313,113.96180924939198,0,
in1,DEU_AachenBendplatz-1_151840_T-1859,10125,R_IN1,True,False,0.008415460586547852,0.8447158670023782,100.37666486759619,0,
in1,DEU_AachenBendplatz-1_153320_T-3339,10220,R_IN1,True,False,0.006391286849975586,1.036086449999857,162.10920810162273,0,
in1,DEU_AachenBendplatz-1_153880_T-3899,10242,R_IN1,True,False,0.007585763931274414,0.7612913660013874,100.35790368623952,0,
in1,DEU_AachenBendplatz-1_154400_T-4419,10278,R_IN1,True,False,0.006131410598754883,,,,Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
in1,DEU_AachenBendplatz-1_163620_T-3639,10262,R_IN1,False,False,0.011286020278930664,1.2050898560009955,106.77721873765552,0,
in1,DEU_AachenBendplatz-1_172060_T-2079,10157,R_IN1,True,True,0.00629734992980957,0.2342884999998205,37.204300636173365,1,
in1,DEU_AachenBendplatz-1_173000_T-3019,10220,R_IN1,True,False,0.006098747253417969,1.1756890490032674,192.7754996477952,0,
in1,DEU_AachenBendplatz-1_174820_T-4839,10347,R_IN1,True,False,0.006349086761474609,1.285992739998619,202.54767154889853,0,
in1,DEU_AachenBendplatz-1_1760_T-79,10004,R_IN1,True,False,0.005308866500854492,0.9916523069987306,186.79172038685067,0,
in1,DEU_AachenBendplatz-1_7140_T-159,10021,R_IN1,True,False,0.008649587631225586,0.34339823800110025,39.70111092480407,0,
in1,DEU_AachenBendplatz-1_7180_T-199,10023,R_IN1,True,False,0.007455110549926758,0.8978945490016486,120.44013874622823,0,
