scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15.xml,10288,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,20,,,,11,1.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306519031524658,18.51060962677002,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16.xml,10331,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,14,0,inf,8,0.00606083869934082,0.004169940948486328,0.001268625259399414,0.00015473365783691406,0.00606083869934082,0.00015473365783691406,0.002197742462158203,9.417533874511719e-05,0.0011744499206542969,0.003918886184692383,0.0002510547637939453,0.0,0.0,0.0,0.011654138565063477,5.524448394775391,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16.xml,10331,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,14,0,inf,0,0.0,0.00460362434387207,0.0018837451934814453,0.00011467933654785156,0.0,0.00011467933654785156,0.002456188201904297,0.0004918575286865234,0.0013918876647949219,0.004333972930908203,0.0002696514129638672,0.0,0.0,0.0,0.006602048873901367,5.999823808670044,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16.xml,10331,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,2,,,,14,13.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864328861236572,15.24666428565979,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21.xml,10562,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,4,0,inf,8,0.004205942153930664,0.005356311798095703,0.001069784164428711,0.00014591217041015625,0.004205942153930664,0.00014591217041015625,0.0021398067474365234,0.00010156631469726562,0.0009682178497314453,0.005095958709716797,0.00026035308837890625,0.0,0.0,0.0,0.010777950286865234,4.70215630531311,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21.xml,10562,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,4,0,inf,0,0.0,0.0054705142974853516,0.001863718032836914,0.0001468658447265625,0.0,0.0001468658447265625,0.002422809600830078,0.0006668567657470703,0.0011968612670898438,0.005211830139160156,0.0002586841583251953,0.0,0.0,0.0,0.007481098175048828,5.105492830276489,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21.xml,10562,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,2,,,,4,1.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2096502780914309,55.844510078430176,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24.xml,10204,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,14,0,inf,8,0.005270481109619141,0.003587007522583008,0.0009701251983642578,0.0001537799835205078,0.005270481109619141,0.0001537799835205078,0.0016407966613769531,8.702278137207031e-05,0.0008831024169921875,0.0032236576080322266,0.00036334991455078125,0.0,0.0,0.0,0.009981393814086914,5.716207981109619,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24.xml,10204,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,14,0,inf,0,0.0,0.005104780197143555,0.0014960765838623047,0.00011539459228515625,0.0,0.00011539459228515625,0.001726388931274414,0.0004379749298095703,0.0010581016540527344,0.00466465950012207,0.0004401206970214844,0.0,0.0,0.0,0.006716251373291016,6.154266595840454,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24.xml,10204,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,16,,,,14,12.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702430725097656,17.69317889213562,
