scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53.xml,10131,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,,0,0,6,3,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29311203956604,80.21087670326233,repaired trajectory remains non-compliant: updated_tv=1.6
DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56.xml,10277,R_IN3,vp,2,1,domain_dpll,True,,False,0,,0,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338611125946045,invalid initial tv: inf
DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56.xml,10277,R_IN3,vp,2,1,dpll,True,,False,0,,0,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.886641263961792,invalid initial tv: inf
DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_212980_T-2999_in3_safe_variant_56.xml,10277,R_IN3,smt,2,1,dpll,,skipped_initial_tv_inf,False,0,,0,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,invalid initial tv: inf (skipped from full R_IN3 VP monitor)
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57.xml,10381,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,4,0,inf,17,0.005357265472412109,0.004323244094848633,0.0011470317840576172,0.0005686283111572266,0.005357265472412109,0.0005686283111572266,0.0019524097442626953,9.846687316894531e-05,0.0010485649108886719,0.004057168960571289,0.00026607513427734375,0.0,0.0,0.0,0.011396169662475586,5.187411308288574,
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57.xml,10381,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,4,0,inf,0,0.0,0.006204128265380859,0.002573251724243164,0.0009856224060058594,0.0,0.0009856224060058594,0.0021708011627197266,0.0005974769592285156,0.0019757747650146484,0.005709171295166016,0.0004949569702148438,0.0,0.0,0.0,0.009763002395629883,5.928258419036865,
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_57.xml,10381,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,,0,0,4,2,1.4000000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4919836521148682,80.89361882209778,repaired trajectory remains non-compliant: updated_tv=1.4000000000000001
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58.xml,10184,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,7,0,inf,17,0.004588603973388672,0.003509998321533203,0.0009715557098388672,0.0005376338958740234,0.004588603973388672,0.0005376338958740234,0.0011436939239501953,9.5367431640625e-05,0.0008761882781982422,0.0032501220703125,0.0002598762512207031,0.0,0.0,0.0,0.009607791900634766,5.2855260372161865,
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58.xml,10184,R_IN3,vp,2,1,dpll,True,,True,1,deceleration,1,0,7,0,inf,0,0.0,0.003966093063354492,0.001535654067993164,0.00039196014404296875,0.0,0.00039196014404296875,0.0014581680297851562,0.0005271434783935547,0.0010085105895996094,0.0037021636962890625,0.0002639293670654297,0.0,0.0,0.0,0.005893707275390625,5.806206226348877,
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_58.xml,10184,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,4,,0,0,7,6,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167309761047363,79.61037254333496,repaired trajectory remains non-compliant: updated_tv=1.8
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60.xml,10066,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,10,0,inf,17,0.005080461502075195,0.004322528839111328,0.0010571479797363281,0.0005664825439453125,0.005080461502075195,0.0005664825439453125,0.002016782760620117,0.00011444091796875,0.0009427070617675781,0.004044055938720703,0.000278472900390625,0.0,0.0,0.0,0.011026620864868164,5.3928937911987305,
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60.xml,10066,R_IN3,vp,2,1,dpll,True,,True,3,deceleration,3,0,10,0,inf,0,0.0,0.008423089981079102,0.004201173782348633,0.0015168190002441406,0.0,0.0015168190002441406,0.0022079944610595703,0.0008807182312011719,0.003320455551147461,0.007632255554199219,0.0007908344268798828,0.0,0.0,0.0,0.014141082763671875,6.348369121551514,
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_60.xml,10066,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,128,,0,0,10,3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1304187774658203,113.84007716178894,repair returned None
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63.xml,10131,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,6,0,inf,17,0.005461215972900391,0.004164934158325195,0.0011243820190429688,0.0005583763122558594,0.005461215972900391,0.0005583763122558594,0.002123594284057617,8.702278137207031e-05,0.0010373592376708984,0.003929615020751953,0.0002353191375732422,0.0,0.0,0.0,0.011308908462524414,5.199766397476196,
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63.xml,10131,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,6,0,inf,0,0.0,0.008951663970947266,0.002594470977783203,0.000997781753540039,0.0,0.000997781753540039,0.0021600723266601562,0.0006568431854248047,0.0019376277923583984,0.008451223373413086,0.0005004405975341797,0.0,0.0,0.0,0.012543916702270508,5.928236484527588,
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_63.xml,10131,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,,0,0,6,4,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955651044845581,75.89749145507812,repaired trajectory remains non-compliant: updated_tv=1.6
